LoanSK,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status
4061,4318,27507.03,Auto,4.67,24,Rejected
4062,4319,12537.51,Mortgage,6.44,48,Rejected
4063,4320,6415.12,Auto,7.25,36,Rejected
4064,4321,21004.59,Mortgage,9.88,48,Approved
4065,4323,45360.83,Mortgage,2.12,48,Closed
4066,4324,23125.33,Mortgage,5.71,12,Approved
4067,4325,1641.64,Personal,1.5,36,Closed
4068,4326,12007.95,Personal,7.55,24,Rejected
4069,4327,47933.07,Mortgage,9.92,60,Rejected
4070,4328,25323.15,Auto,8.3,24,Rejected
4071,4329,18585.59,Auto,3.39,48,Rejected
4072,4330,16440.46,Mortgage,8.2,48,Approved
4073,4331,21431.56,Personal,6.65,60,Closed
4074,4332,11376.46,Auto,2.07,36,Rejected
4075,4333,37707.23,Personal,6.09,48,Rejected
4076,4334,25906.95,Personal,9.07,12,Approved
4077,4335,37820.25,Personal,3.61,12,Rejected
4078,4336,13464.7,Mortgage,6.93,24,Approved
4079,4337,1071.17,Auto,1.37,12,Closed
4080,4338,48345.22,Mortgage,8.51,24,Closed
4081,4339,26091.24,Personal,2.85,48,Approved
4082,4340,4907.22,Auto,6.48,12,Closed
4083,4341,6083.81,Auto,5.72,12,Rejected
4084,4342,22299.23,Mortgage,5.93,60,Closed
4085,4343,35067.95,Auto,3.28,24,Approved
4086,4344,20435.45,Auto,6.03,60,Closed
4087,4345,41187.47,Mortgage,6.42,36,Closed
4088,4346,17123.91,Personal,4.83,60,Closed
4089,4347,3234.66,Personal,6.7,12,Approved
4090,4348,1406.27,Auto,2.72,12,Closed
4091,4349,43112.77,Personal,5.61,36,Closed
4092,4350,49238.65,Personal,7.45,24,Rejected
4093,4351,7507.14,Mortgage,4.31,24,Closed
4094,4352,4040,Personal,4.7,24,Rejected
4095,4353,45805.97,Mortgage,2.48,36,Closed
4096,4354,5937.06,Mortgage,6.55,48,Closed
4097,4355,12191.81,Personal,2.11,48,Approved
4098,4356,40280.71,Mortgage,5.51,36,Rejected
4099,4357,49901.23,Auto,2.89,60,Rejected
4100,4358,24814.68,Mortgage,2.75,36,Closed
4101,4359,11327.77,Mortgage,1.86,48,Rejected
4102,4360,42538.18,Mortgage,4.22,48,Approved
4103,4361,20321.26,Personal,8.81,60,Closed
4104,4362,14359.47,Mortgage,6.44,12,Closed
4105,4364,42934.12,Personal,2.03,12,Closed
4106,4365,12417.04,Personal,3.82,24,Approved
4107,4366,21767.89,Personal,4.5,48,Closed
4108,4367,22767.94,Auto,8.74,36,Closed
4109,4368,41805.45,Mortgage,6.98,60,Rejected
4110,4369,34124.25,Mortgage,5.41,48,Closed
4111,4370,39243.84,Auto,3.7,12,Closed
4112,4371,34975.9,Auto,7.84,60,Closed
4113,4372,30041.12,Personal,8.99,36,Rejected
4114,4373,7488.05,Auto,5.83,48,Approved
4115,4374,41814.51,Mortgage,1.39,36,Rejected
4116,4375,30756.66,Personal,3.45,48,Approved
4117,4376,35357.41,Auto,7.71,48,Closed
4118,4377,39158.65,Personal,4.49,12,Rejected
4119,4378,16273.29,Auto,6.63,60,Approved
4120,4379,22428.41,Mortgage,5.72,12,Rejected
4121,4380,27523.24,Auto,9.17,48,Approved
4122,4381,17798.3,Mortgage,3.76,12,Approved
4123,4382,13668.3,Auto,5.01,48,Approved
4124,4383,39064.8,Auto,1.58,12,Closed
4125,4384,37932.87,Personal,8.24,48,Rejected
4126,4385,41758.17,Mortgage,3.93,24,Rejected
4127,4386,35138.05,Auto,7.5,24,Rejected
4128,4387,16274.64,Auto,1.03,36,Approved
4129,4388,17023.11,Auto,8.81,48,Approved
4130,4389,26861.91,Personal,9.75,12,Rejected
4131,4390,41944.18,Mortgage,5.23,48,Rejected
4132,4391,17968.37,Personal,5.34,12,Approved
4133,4392,38531.01,Personal,6.55,36,Rejected
4134,4393,15978.94,Personal,9.78,48,Rejected
4135,4394,17587.74,Auto,6.03,36,Approved
4136,4395,37865.93,Personal,1.66,12,Approved
4137,4396,34250.19,Mortgage,6.09,60,Approved
4138,4397,11203.19,Mortgage,4.77,12,Closed
4139,4398,41524.04,Mortgage,7.85,36,Closed
4140,4399,39445.91,Mortgage,3.73,48,Closed
4141,4400,40073.49,Personal,9.32,48,Rejected
4142,4401,24047.21,Auto,8.2,36,Rejected
4143,4402,17103.34,Auto,3.94,48,Closed
4144,4403,42639.31,Auto,4.17,24,Rejected
4145,4404,29822.44,Mortgage,5.66,60,Rejected
4146,4405,46617.99,Mortgage,1.9,36,Approved
4147,4406,13437.52,Personal,7.21,60,Closed
4148,4408,19581.68,Personal,3.87,60,Approved
4149,4409,19839.12,Personal,6.74,12,Rejected
4150,4410,12702.02,Mortgage,1.88,36,Approved
4151,4411,48286.24,Auto,9.57,48,Rejected
4152,4412,2946,Mortgage,1.6,60,Approved
4153,4413,24194.52,Mortgage,3.96,12,Approved
4154,4414,18908.6,Mortgage,9.73,12,Rejected
4155,4415,8803.9,Auto,4.59,12,Rejected
4156,4416,35948.93,Personal,8.97,48,Rejected
4157,4417,45017.73,Personal,2.36,12,Closed
4158,4418,12934.89,Personal,1.6,60,Closed
4159,4419,25385.1,Auto,1.97,48,Closed
4160,4420,29332.48,Auto,9.75,36,Closed
4161,4421,20133.96,Auto,1.8,48,Closed
4162,4422,46155.37,Personal,6.87,36,Approved
4163,4423,23614.29,Personal,4.97,36,Closed
4164,4424,49156.23,Auto,8.75,36,Rejected
4165,4425,15465.05,Personal,3.65,36,Approved
4166,4426,4589.12,Auto,1.26,48,Closed
4167,4427,29173.4,Personal,7.74,24,Rejected
4168,4428,41343.66,Mortgage,6.3,24,Closed
4169,4430,10069.84,Mortgage,3.91,60,Rejected
4170,4431,37173.76,Auto,9.09,60,Approved
4171,4432,14273.37,Personal,2.1,60,Closed
4172,4433,38717.15,Mortgage,2.27,12,Approved
4173,4434,13853.75,Personal,1.13,60,Approved
4174,4435,28307.12,Auto,1.65,48,Approved
4175,4436,44496.18,Personal,8.72,24,Approved
4176,4437,11026.24,Personal,8.14,36,Closed
4177,4438,41214.03,Mortgage,1.92,60,Approved
4178,4439,14006.05,Personal,8.02,12,Approved
4179,4440,33372.58,Personal,6.77,12,Rejected
4180,4441,12941.93,Auto,4.49,48,Approved
4181,4442,6613.9,Personal,1.76,36,Approved
4182,4443,33537.14,Mortgage,6.42,36,Closed
4183,4444,30149.52,Auto,8.56,12,Approved
4184,4445,20672.69,Auto,4.79,60,Rejected
4185,4447,24288.68,Mortgage,8.44,48,Rejected
4186,4448,8286.62,Mortgage,2.9,36,Approved
4187,4449,18614.11,Personal,2.55,48,Rejected
4188,4450,29723.7,Mortgage,7.26,24,Closed
4189,4451,47028.27,Personal,6.91,36,Approved
4190,4452,26054.29,Personal,9.21,12,Closed
4191,4453,10544.37,Auto,4.01,48,Approved
4192,4454,47365.09,Personal,2.82,36,Approved
4193,4455,2269.59,Mortgage,4.86,60,Closed
4194,4456,32498.19,Auto,4.45,60,Approved
4195,4457,13857.21,Personal,9.44,24,Closed
4196,4458,38118,Mortgage,9.26,12,Rejected
4197,4460,22008.58,Auto,4.71,36,Approved
4198,4461,38750.42,Auto,5,48,Rejected
4199,4463,9945.12,Personal,5.95,60,Approved
4200,4464,15518.33,Personal,3.59,24,Closed
4201,4465,1211.91,Mortgage,7.92,48,Rejected
4202,4466,42972.01,Mortgage,9.13,48,Rejected
4203,4467,47409.28,Personal,7.46,60,Closed
4204,4468,14692.84,Personal,2.75,48,Rejected
4205,4469,19843.2,Auto,8.13,12,Approved
4206,4471,21077.84,Auto,7.17,60,Rejected
4207,4472,20250.89,Auto,3.19,60,Rejected
4208,4473,24317.86,Mortgage,1.05,12,Closed
4209,4474,8535.4,Mortgage,4.47,48,Closed
4210,4475,3826.32,Mortgage,5.23,24,Approved
4211,4477,42481.73,Auto,6.58,24,Approved
4212,4478,40699.45,Personal,3.53,48,Closed
4213,4479,31704.7,Auto,7.23,24,Closed
4214,4480,48471.75,Personal,1.83,12,Rejected
4215,4481,1075.61,Auto,2.92,48,Closed
4216,4482,16657.57,Personal,7.7,12,Approved
4217,4483,16190.79,Mortgage,3.68,48,Approved
4218,4484,18133.97,Personal,1.28,24,Closed
4219,4485,40199.49,Personal,5.47,24,Approved
4220,4486,18223.33,Personal,6.92,60,Rejected
4221,4487,26827.1,Personal,8.1,36,Approved
4222,4488,31083.05,Personal,3.75,12,Rejected
4223,4489,42423.78,Mortgage,4.82,24,Approved
4224,4490,31177.22,Mortgage,6.01,48,Closed
4225,4491,19684.02,Mortgage,1.67,60,Rejected
4226,4492,35042.37,Auto,2.78,12,Rejected
4227,4493,26261.24,Personal,4.32,24,Closed
4228,4494,26891.71,Auto,3.4,60,Rejected
4229,4495,17422.47,Auto,5.19,24,Approved
4230,4496,1078.77,Auto,6.86,24,Rejected
4231,4497,18436.5,Mortgage,5.86,24,Rejected
4232,4498,15833.18,Personal,7.97,60,Approved
4233,4499,5916.61,Mortgage,6.64,36,Rejected
4234,4500,10733.17,Auto,3.63,24,Rejected
4235,4501,49063.61,Personal,2.08,12,Closed
4236,4502,14711.03,Auto,6.76,60,Approved
4237,4503,26389.74,Auto,2.91,24,Rejected
4238,4504,27917.3,Mortgage,3.87,60,Rejected
4239,4505,28441.47,Mortgage,8.16,12,Approved
4240,4506,3319.08,Mortgage,2.98,12,Closed
4241,4507,38801.65,Mortgage,5.84,48,Rejected
4242,4508,36786.91,Personal,1.85,48,Closed
4243,4509,48882.41,Auto,4.75,36,Approved
4244,4510,10049.87,Personal,9.82,48,Approved
4245,4511,28135.77,Personal,9.59,60,Approved
4246,4512,40387.68,Auto,9.52,48,Closed
4247,4513,7092.96,Auto,6.36,60,Closed
4248,4516,14761.46,Personal,2.85,60,Approved
4249,4517,47334.18,Auto,1.88,48,Approved
4250,4518,16379.78,Auto,2.52,48,Approved
4251,4519,29627.63,Mortgage,5.21,24,Rejected
4252,4520,22564.55,Auto,1.24,36,Approved
4253,4521,4829.81,Personal,9.45,12,Rejected
4254,4522,47573.65,Auto,6.05,12,Approved
4255,4524,14117.03,Mortgage,4.75,48,Rejected
4256,4525,19485.08,Auto,4.39,36,Closed
4257,4526,25428.26,Auto,8.52,48,Approved
4258,4527,8070,Mortgage,2.08,24,Rejected
4259,4528,31866.89,Mortgage,4.87,12,Rejected
4260,4529,26220.42,Mortgage,7.4,36,Approved
4261,4530,15847.51,Mortgage,4.36,48,Approved
4262,4531,34939.94,Auto,4.22,60,Approved
4263,4532,26189.93,Mortgage,4.06,60,Approved
4264,4533,42193.6,Personal,7.86,60,Closed
4265,4534,42914.83,Mortgage,2.07,12,Closed
4266,4535,49025.23,Personal,8.71,60,Rejected
4267,4536,4299.45,Auto,1.64,60,Rejected
4268,4537,20853.75,Auto,3.87,24,Approved
4269,4538,25574.43,Mortgage,4.5,24,Closed
4270,4539,12456.68,Auto,4.54,24,Closed
4271,4540,46179.72,Personal,2.69,48,Closed
4272,4541,5318.29,Mortgage,6.43,60,Rejected
4273,4542,21996.8,Personal,5.08,12,Closed
4274,4543,10074.35,Personal,6.11,60,Rejected
4275,4544,34424.8,Mortgage,6.53,60,Approved
4276,4545,35544.62,Mortgage,2.72,48,Rejected
4277,4546,43753.19,Personal,9.28,24,Closed
4278,4547,21039.56,Mortgage,8.47,60,Approved
4279,4548,38980.41,Mortgage,8.46,36,Rejected
4280,4549,27929.45,Auto,5.78,36,Closed
4281,4550,40801.27,Auto,8.38,24,Rejected
4282,4551,5183.57,Mortgage,6.65,24,Rejected
4283,4553,8377.47,Mortgage,7.77,36,Closed
4284,4554,39727.42,Auto,6.4,12,Rejected
4285,4555,8480.9,Mortgage,1.02,12,Approved
4286,4556,1394.96,Auto,9.97,36,Closed
4287,4557,46546.66,Auto,4.87,24,Approved
4288,4558,24745.32,Personal,6.15,48,Rejected
4289,4559,49274.35,Mortgage,4.65,48,Approved
4290,4560,23196.86,Auto,1.9,12,Rejected
4291,4561,29948.84,Mortgage,8.51,24,Closed
4292,4562,37464.59,Personal,7.14,60,Closed
4293,4563,14759.12,Personal,8.46,36,Closed
4294,4565,33395.35,Personal,8.13,48,Closed
4295,4566,26023.65,Mortgage,8.18,48,Approved
4296,4567,41513.26,Auto,4.03,60,Closed
4297,4569,27693.74,Mortgage,8.74,48,Closed
4298,4570,10102.04,Auto,2.66,24,Approved
4299,4571,31248.55,Personal,8.82,48,Rejected
4300,4572,38261.55,Mortgage,6.56,36,Rejected
4301,4573,13887.5,Personal,6.71,24,Closed
4302,4575,21590,Auto,4.62,60,Closed
4303,4576,37988.67,Auto,3.81,60,Approved
4304,4577,30393.52,Personal,2.71,36,Rejected
4305,4578,6914.66,Personal,7.52,60,Approved
4306,4579,48860.66,Auto,1.86,24,Rejected
4307,4580,45704.54,Personal,5.61,60,Rejected
4308,4581,29357.28,Personal,5.82,60,Closed
4309,4582,39096.37,Auto,9.6,48,Rejected
4310,4584,10873.1,Mortgage,5.43,36,Approved
4311,4585,38625.29,Auto,8.6,24,Approved
4312,4586,6203.21,Auto,8.12,24,Closed
4313,4587,3093.61,Auto,1.25,48,Approved
4314,4588,31170.08,Personal,9.3,24,Closed
4315,4589,2677.85,Auto,7.19,60,Rejected
4316,4591,4919.11,Personal,7.42,48,Closed
4317,4592,27179.31,Mortgage,3.02,60,Closed
4318,4593,34169.78,Personal,1.26,48,Rejected
4319,4594,9982.15,Mortgage,3.09,48,Approved
4320,4595,23969.12,Mortgage,8.15,36,Rejected
4321,4596,1988.38,Mortgage,6.38,36,Approved
4322,4597,13968.36,Mortgage,4.25,48,Approved
4323,4598,9800.61,Mortgage,3.17,60,Rejected
4324,4599,9132.25,Personal,8.2,12,Closed
4325,4600,12025.98,Personal,5.12,60,Rejected
4326,4601,40461.86,Mortgage,6.51,24,Rejected
4327,4602,47537.78,Personal,1.11,48,Closed
4328,4603,35596.56,Personal,4.87,48,Approved
4329,4604,4540.52,Mortgage,1.14,36,Approved
4330,4605,31780.03,Auto,8.09,24,Rejected
4331,4606,36971.65,Personal,3.24,12,Rejected
4332,4607,6445.14,Personal,2.5,12,Closed
4333,4608,15421.82,Auto,9.34,36,Rejected
4334,4609,21990.68,Personal,1.16,12,Rejected
4335,4610,16225.48,Personal,2.78,48,Approved
4336,4611,26397.6,Auto,3.16,12,Rejected
4337,4612,7415.09,Mortgage,8.41,12,Approved
4338,4614,36930.73,Personal,9.71,12,Closed
4339,4615,23585.73,Personal,7.25,60,Rejected
4340,4616,11311.31,Mortgage,3.13,24,Rejected
4341,4617,40303.51,Mortgage,2.5,60,Closed
4342,4619,21829.53,Auto,9.11,36,Closed
4343,4620,18523.55,Auto,9.21,48,Closed
4344,4622,30495.45,Mortgage,8.15,36,Rejected
4345,4623,10202.56,Personal,6.96,36,Closed
4346,4624,38692.25,Auto,7.62,24,Rejected
4347,4625,24603.28,Auto,2.04,12,Rejected
4348,4626,44295.79,Personal,3.96,60,Closed
4349,4627,47005.65,Auto,5.12,36,Approved
4350,4628,19765.68,Auto,6.98,36,Rejected
4351,4629,8782.34,Auto,4.76,12,Approved
4352,4630,25757.74,Auto,4.37,36,Closed
4353,4631,14252.14,Auto,6.07,24,Closed
4354,4632,21899.62,Mortgage,4.55,24,Closed
4355,4633,19494.7,Personal,1.65,12,Rejected
4356,4634,23073.14,Mortgage,9.72,24,Approved
4357,4635,25429.71,Mortgage,9.34,36,Rejected
4358,4636,31744.02,Auto,1.35,36,Closed
4359,4637,1186.88,Personal,5.76,48,Approved
4360,4638,13564.6,Mortgage,7.41,48,Approved
4361,4639,9342.46,Auto,6.49,12,Closed
4362,4640,35811.89,Auto,4.18,36,Closed
4363,4641,41784.03,Auto,8.23,36,Closed
4364,4642,36562.07,Personal,6.53,60,Rejected
4365,4643,48758.53,Mortgage,3.15,24,Approved
4366,4644,4785.13,Mortgage,6.5,12,Approved
4367,4645,23772.96,Personal,3.47,12,Approved
4368,4646,45069.14,Personal,6.36,24,Rejected
4369,4647,16635.33,Auto,7.88,60,Rejected
4370,4648,40313.54,Auto,3.72,48,Rejected
4371,4649,28525.29,Mortgage,3.54,60,Rejected
4372,4650,48949.28,Auto,7.54,48,Rejected
4373,4651,19180.08,Auto,5.58,48,Approved
4374,4652,21441.2,Personal,2.25,60,Rejected
4375,4653,9026.52,Mortgage,5.91,12,Closed
4376,4654,8822.37,Auto,6.97,36,Closed
4377,4655,43189.11,Auto,5.42,12,Closed
4378,4656,20957.46,Auto,6.62,36,Approved
4379,4657,31402.81,Personal,4.28,12,Closed
4380,4658,37860.36,Mortgage,8.9,60,Approved
4381,4659,22473.92,Personal,3.16,60,Closed
4382,4660,47735.42,Auto,3.53,60,Rejected
4383,4661,46970.51,Mortgage,7.96,36,Closed
4384,4663,49765.18,Mortgage,9.89,48,Approved
4385,4664,1129.78,Personal,6.66,12,Approved
4386,4665,1453.38,Personal,8.27,12,Rejected
4387,4666,4309.21,Auto,6.26,24,Closed
4388,4667,47232.47,Auto,8.08,12,Closed
4389,4668,30636.89,Auto,4.91,48,Closed
4390,4669,46458.4,Personal,6.19,12,Rejected
4391,4670,7227.81,Personal,6.96,24,Rejected
4392,4671,2566.95,Mortgage,9.12,24,Rejected
4393,4673,9585.75,Mortgage,1.98,12,Approved
4394,4674,43131.86,Personal,7.22,60,Rejected
4395,4675,21600.06,Mortgage,4.1,60,Approved
4396,4676,38752.38,Auto,7.1,24,Approved
4397,4677,26305.5,Auto,3.05,48,Rejected
4398,4679,34410.41,Personal,5.3,24,Approved
4399,4680,17437.14,Mortgage,2.11,24,Rejected
4400,4681,47493.52,Personal,9.36,12,Rejected
4401,4682,20620.1,Personal,8.13,48,Rejected
4402,4683,20504.08,Auto,8.03,60,Closed
4403,4684,35663.69,Mortgage,7.27,12,Rejected
4404,4685,32176.34,Personal,1.19,36,Closed
4405,4686,49793.3,Mortgage,5.54,48,Approved
4406,4688,14944.95,Mortgage,2.95,12,Rejected
4407,4689,5976.08,Auto,6.54,60,Approved
4408,4690,6224.73,Auto,9.37,24,Rejected
4409,4692,24382.11,Auto,5.93,60,Approved
4410,4693,32219.08,Auto,3.79,36,Approved
4411,4694,43028.58,Mortgage,6.73,48,Closed
4412,4695,49487.48,Personal,7.43,48,Rejected
4413,4696,21027.08,Auto,6.74,24,Closed
4414,4697,27733.44,Personal,7.8,12,Rejected
4415,4698,30436.62,Mortgage,3.51,36,Approved
4416,4699,28369.53,Personal,5.57,36,Closed
4417,4700,5425.34,Personal,5.94,24,Closed
4418,4701,6636.99,Personal,1.81,12,Closed
4419,4703,34103.62,Auto,3.76,60,Approved
4420,4704,34259.29,Auto,1.43,24,Rejected
4421,4705,40924.31,Personal,3.1,12,Rejected
4422,4706,5122.94,Personal,5.7,36,Rejected
4423,4707,21358.52,Mortgage,5.88,36,Approved
4424,4708,13087.05,Mortgage,3.24,36,Approved
4425,4709,33379.52,Personal,9.52,48,Closed
4426,4710,11531.81,Auto,5.2,36,Approved
4427,4711,34914.12,Auto,6.74,60,Closed
4428,4712,20007.12,Auto,1.27,12,Closed
4429,4713,22530.87,Auto,4.59,36,Closed
4430,4715,18060.18,Auto,3.81,24,Rejected
4431,4716,13573.36,Mortgage,2.54,60,Closed
4432,4717,42662.97,Auto,2.81,36,Approved
4433,4718,34584.56,Personal,5.2,60,Rejected
4434,4719,20790.88,Mortgage,1.64,60,Approved
4435,4720,25429.49,Mortgage,3.11,60,Approved
4436,4721,18045.05,Mortgage,7.48,48,Rejected
4437,4723,7796.09,Auto,2.05,24,Closed
4438,4724,44533.66,Mortgage,1.75,48,Closed
4439,4725,28148.35,Personal,9.9,60,Rejected
4440,4726,19878.18,Auto,1.78,24,Rejected
4441,4727,29008.09,Mortgage,4.9,60,Approved
4442,4728,8898.44,Auto,5.6,48,Rejected
4443,4729,4845.17,Personal,9.68,12,Rejected
4444,4731,4454.34,Personal,3.14,60,Closed
4445,4732,33382.6,Mortgage,1.76,24,Approved
4446,4733,40211.84,Personal,4.94,24,Approved
4447,4734,49430,Auto,1.91,60,Rejected
4448,4736,48732.14,Auto,7.33,24,Approved
4449,4737,2086.96,Personal,9.49,12,Approved
4450,4738,28383.53,Personal,6.13,12,Approved
4451,4739,9072.1,Auto,4.28,60,Approved
4452,4740,13011.63,Mortgage,5.51,24,Closed
4453,4741,36992.24,Personal,2.45,12,Approved
4454,4742,13388.48,Mortgage,5.17,48,Rejected
4455,4743,9810.77,Personal,9.99,12,Closed
4456,4744,19220.42,Auto,7.21,24,Approved
4457,4745,5079.48,Auto,1.56,60,Rejected
4458,4746,8178.2,Mortgage,7.53,12,Closed
4459,4747,8176.07,Mortgage,1.91,60,Closed
4460,4748,12076.77,Mortgage,4.52,48,Closed
4461,4749,43664.38,Personal,8.08,12,Approved
4462,4750,15466.6,Auto,2.15,60,Rejected
4463,4751,14419.53,Personal,3.63,12,Approved
4464,4753,1789.15,Personal,8.83,24,Rejected
4465,4754,8858.56,Mortgage,2.33,24,Approved
4466,4755,36425.59,Personal,5.82,36,Approved
4467,4756,48522.47,Personal,3.48,24,Rejected
4468,4757,37446.88,Mortgage,5.57,24,Closed
4469,4758,42808.16,Personal,2.51,36,Closed
4470,4759,39550.54,Mortgage,7.82,36,Closed
4471,4760,15506.56,Auto,6.79,12,Approved
4472,4761,36830.28,Mortgage,1.39,12,Approved
4473,4762,37778.77,Mortgage,9.53,12,Rejected
4474,4763,13669.63,Auto,9.04,24,Approved
4475,4764,46112.03,Personal,3.68,60,Rejected
4476,4765,49899.41,Mortgage,3.63,60,Closed
4477,4766,28503.57,Personal,5.49,24,Rejected
4478,4767,16513.16,Personal,6.57,48,Closed
4479,4769,29539.74,Mortgage,8.16,24,Approved
4480,4771,16108.49,Mortgage,4.58,12,Closed
4481,4772,3401.2,Auto,6,36,Closed
4482,4773,31584.81,Mortgage,8.2,24,Rejected
4483,4774,30598.63,Auto,8.85,48,Rejected
4484,4775,29961.35,Mortgage,3.2,60,Approved
4485,4776,8398.54,Personal,3.17,24,Closed
4486,4777,47283.4,Mortgage,4.31,60,Approved
4487,4778,27177.21,Personal,4.85,48,Rejected
4488,4779,28237.24,Auto,8.64,24,Approved
4489,4780,27668.7,Personal,1.07,24,Closed
4490,4781,26696.24,Auto,7.16,24,Closed
4491,4782,46982.97,Mortgage,2.98,24,Closed
4492,4783,30499.19,Mortgage,8.94,36,Closed
4493,4784,24771.14,Personal,3.86,24,Closed
4494,4785,38555.81,Personal,5.84,48,Rejected
4495,4787,10408.49,Personal,4.83,36,Approved
4496,4788,22521.42,Auto,5.7,24,Approved
4497,4789,1768.6,Auto,7.73,24,Rejected
4498,4790,15382.33,Personal,2.09,12,Rejected
4499,4791,21583.65,Mortgage,4.17,12,Approved
4500,4792,29356.24,Personal,6.76,60,Approved
4501,4793,27616.97,Auto,6.3,36,Rejected
4502,4795,17819.89,Mortgage,9,48,Approved
4503,4796,1064.62,Auto,1.85,48,Closed
4504,4797,44174.52,Personal,7.42,48,Rejected
4505,4798,12332.41,Auto,3.56,36,Approved
4506,4799,18542.15,Personal,5.33,48,Rejected
4507,4800,1992.49,Mortgage,6.65,12,Approved
4508,4801,47885.31,Auto,2.36,12,Approved
4509,4802,25234.05,Mortgage,4.12,60,Closed
4510,4803,2140.35,Personal,9.78,60,Rejected
4511,4804,13308.51,Mortgage,2.23,36,Closed
4512,4805,44083.87,Personal,1.75,60,Closed
4513,4806,19409.38,Personal,8.53,36,Approved
4514,4807,34780.85,Auto,4.88,24,Rejected
4515,4808,31078.68,Auto,7.07,60,Approved
4516,4809,24124.98,Auto,3.75,36,Rejected
4517,4810,41827.72,Personal,2.79,12,Closed
4518,4811,2977.36,Personal,2.91,60,Closed
4519,4812,45708.76,Personal,2.76,60,Rejected
4520,4813,36184.71,Mortgage,3.22,36,Rejected
4521,4814,43321.97,Personal,2.99,24,Approved
4522,4815,1829.69,Auto,8.32,60,Closed
4523,4816,5154.94,Auto,5.8,36,Closed
4524,4817,11088.06,Mortgage,3.67,24,Rejected
4525,4818,30084.48,Auto,4.11,36,Rejected
4526,4819,5528.62,Personal,9.62,24,Closed
4527,4820,46645.8,Personal,2.65,48,Approved
4528,4821,37681.11,Auto,8.98,60,Approved
4529,4822,40572.22,Auto,7.63,48,Approved
4530,4823,29608.65,Personal,6.52,36,Rejected
4531,4824,31916.46,Personal,6.62,48,Rejected
4532,4825,11831.83,Personal,4.81,24,Closed
4533,4826,45592.02,Auto,4.95,12,Closed
4534,4827,32796.97,Auto,8.16,48,Rejected
4535,4828,21469.27,Personal,8.3,36,Approved
4536,4829,44201.93,Auto,6.14,60,Closed
4537,4830,43327.27,Mortgage,7.92,48,Rejected
4538,4831,1026.42,Auto,8.29,48,Approved
4539,4832,46317.04,Auto,3.99,12,Rejected
4540,4833,18807.93,Personal,6.61,36,Rejected
4541,4834,21685.2,Auto,4.92,48,Approved
4542,4835,5180.36,Personal,1.88,60,Closed
4543,4836,44001.28,Auto,6.84,24,Approved
4544,4837,27421.03,Auto,6.29,60,Rejected
4545,4838,45379.51,Auto,1.92,48,Approved
4546,4839,39259.97,Personal,1.64,48,Approved
4547,4840,45001.08,Auto,3.25,12,Rejected
4548,4841,47464.67,Auto,8.5,36,Closed
4549,4842,44409.31,Mortgage,1.57,12,Rejected
4550,4843,11281.93,Personal,5.14,60,Rejected
4551,4844,4435.51,Personal,2.61,36,Approved
4552,4846,8597.76,Auto,7.93,48,Approved
4553,4847,43292.22,Mortgage,8.66,36,Approved
4554,4848,47425.36,Personal,6.22,24,Rejected
4555,4849,6942.57,Mortgage,8.77,24,Closed
4556,4850,12556.13,Personal,8.71,60,Closed
4557,4851,31636.03,Mortgage,2.99,12,Approved
4558,4852,36537.64,Auto,6.81,60,Approved
4559,4853,26103.29,Personal,8,24,Approved
4560,4854,19082.59,Personal,6.05,48,Closed
4561,4855,15995.22,Auto,8.25,48,Rejected
4562,4856,33632.44,Personal,6.66,48,Rejected
4563,4857,37483.51,Auto,3.56,48,Closed
4564,4858,15152.97,Auto,7.17,48,Closed
4565,4859,16973.79,Mortgage,6.29,24,Rejected
4566,4860,23543.3,Auto,6.62,36,Approved
4567,4861,23060.63,Personal,1.86,48,Closed
4568,4862,42290.08,Personal,2.13,36,Rejected
4569,4863,22408.57,Personal,8.33,48,Closed
4570,4865,16237.21,Auto,2.94,12,Approved
4571,4866,34948.22,Personal,1.83,36,Approved
4572,4867,38187.88,Mortgage,3.37,12,Closed
4573,4868,31889.79,Auto,3.66,24,Closed
4574,4869,18985.34,Personal,9.85,60,Closed
4575,4870,13613.35,Personal,8.51,48,Approved
4576,4871,30609.83,Personal,1.71,48,Closed
4577,4872,33272.93,Personal,7.74,24,Closed
4578,4873,13623.49,Personal,6.08,36,Rejected
4579,4874,17487.97,Personal,3.06,48,Rejected
4580,4875,43241.09,Personal,7.72,36,Approved
4581,4876,40715.11,Mortgage,1.27,48,Approved
