DateSK,FullDate,Year,Quarter,Month,MonthName,Day,DayName,IsWeekend
3913,2022-03-29,2022,1,3,March,29,Tuesday,No
3914,2022-03-30,2022,1,3,March,30,Wednesday,No
3915,2022-03-31,2022,1,3,March,31,Thursday,No
3916,2022-04-01,2022,2,4,April,1,Friday,No
3917,2022-04-02,2022,2,4,April,2,Saturday,Yes
3918,2022-04-03,2022,2,4,April,3,Sunday,Yes
3919,2022-04-04,2022,2,4,April,4,Monday,No
3920,2022-04-05,2022,2,4,April,5,Tuesday,No
3921,2022-04-06,2022,2,4,April,6,Wednesday,No
3922,2022-04-07,2022,2,4,April,7,Thursday,No
3923,2022-04-08,2022,2,4,April,8,Friday,No
3924,2022-04-09,2022,2,4,April,9,Saturday,Yes
3925,2022-04-10,2022,2,4,April,10,Sunday,Yes
3926,2022-04-11,2022,2,4,April,11,Monday,No
3927,2022-04-12,2022,2,4,April,12,Tuesday,No
3928,2022-04-13,2022,2,4,April,13,Wednesday,No
3929,2022-04-14,2022,2,4,April,14,Thursday,No
3930,2022-04-15,2022,2,4,April,15,Friday,No
3931,2022-04-16,2022,2,4,April,16,Saturday,Yes
3932,2022-04-17,2022,2,4,April,17,Sunday,Yes
3933,2022-04-18,2022,2,4,April,18,Monday,No
3934,2022-04-19,2022,2,4,April,19,Tuesday,No
3935,2022-04-20,2022,2,4,April,20,Wednesday,No
3936,2022-04-21,2022,2,4,April,21,Thursday,No
3937,2022-04-22,2022,2,4,April,22,Friday,No
3938,2022-04-23,2022,2,4,April,23,Saturday,Yes
3939,2022-04-24,2022,2,4,April,24,Sunday,Yes
3940,2022-04-25,2022,2,4,April,25,Monday,No
3941,2022-04-26,2022,2,4,April,26,Tuesday,No
3942,2022-04-27,2022,2,4,April,27,Wednesday,No
3943,2022-04-28,2022,2,4,April,28,Thursday,No
3944,2022-04-29,2022,2,4,April,29,Friday,No
3945,2022-04-30,2022,2,4,April,30,Saturday,Yes
3946,2022-05-01,2022,2,5,May,1,Sunday,Yes
3947,2022-05-02,2022,2,5,May,2,Monday,No
3948,2022-05-03,2022,2,5,May,3,Tuesday,No
3949,2022-05-04,2022,2,5,May,4,Wednesday,No
3950,2022-05-05,2022,2,5,May,5,Thursday,No
3951,2022-05-06,2022,2,5,May,6,Friday,No
3952,2022-05-07,2022,2,5,May,7,Saturday,Yes
3953,2022-05-08,2022,2,5,May,8,Sunday,Yes
3954,2022-05-09,2022,2,5,May,9,Monday,No
3955,2022-05-10,2022,2,5,May,10,Tuesday,No
3956,2022-05-11,2022,2,5,May,11,Wednesday,No
3957,2022-05-12,2022,2,5,May,12,Thursday,No
3958,2022-05-13,2022,2,5,May,13,Friday,No
3959,2022-05-14,2022,2,5,May,14,Saturday,Yes
3960,2022-05-15,2022,2,5,May,15,Sunday,Yes
3961,2022-05-16,2022,2,5,May,16,Monday,No
3962,2022-05-17,2022,2,5,May,17,Tuesday,No
3963,2022-05-18,2022,2,5,May,18,Wednesday,No
3964,2022-05-19,2022,2,5,May,19,Thursday,No
3965,2022-05-20,2022,2,5,May,20,Friday,No
3966,2022-05-21,2022,2,5,May,21,Saturday,Yes
3967,2022-05-22,2022,2,5,May,22,Sunday,Yes
3968,2022-05-23,2022,2,5,May,23,Monday,No
3969,2022-05-24,2022,2,5,May,24,Tuesday,No
3970,2022-05-25,2022,2,5,May,25,Wednesday,No
3971,2022-05-26,2022,2,5,May,26,Thursday,No
3972,2022-05-27,2022,2,5,May,27,Friday,No
3973,2022-05-28,2022,2,5,May,28,Saturday,Yes
3974,2022-05-29,2022,2,5,May,29,Sunday,Yes
3975,2022-05-30,2022,2,5,May,30,Monday,No
3976,2022-05-31,2022,2,5,May,31,Tuesday,No
3977,2022-06-01,2022,2,6,June,1,Wednesday,No
3978,2022-06-02,2022,2,6,June,2,Thursday,No
3979,2022-06-03,2022,2,6,June,3,Friday,No
3980,2022-06-04,2022,2,6,June,4,Saturday,Yes
3981,2022-06-05,2022,2,6,June,5,Sunday,Yes
3982,2022-06-06,2022,2,6,June,6,Monday,No
3983,2022-06-07,2022,2,6,June,7,Tuesday,No
3984,2022-06-08,2022,2,6,June,8,Wednesday,No
3985,2022-06-09,2022,2,6,June,9,Thursday,No
3986,2022-06-10,2022,2,6,June,10,Friday,No
3987,2022-06-11,2022,2,6,June,11,Saturday,Yes
3988,2022-06-12,2022,2,6,June,12,Sunday,Yes
3989,2022-06-13,2022,2,6,June,13,Monday,No
3990,2022-06-14,2022,2,6,June,14,Tuesday,No
3991,2022-06-15,2022,2,6,June,15,Wednesday,No
3992,2022-06-16,2022,2,6,June,16,Thursday,No
3993,2022-06-17,2022,2,6,June,17,Friday,No
3994,2022-06-18,2022,2,6,June,18,Saturday,Yes
3995,2022-06-19,2022,2,6,June,19,Sunday,Yes
3996,2022-06-20,2022,2,6,June,20,Monday,No
3997,2022-06-21,2022,2,6,June,21,Tuesday,No
3998,2022-06-22,2022,2,6,June,22,Wednesday,No
3999,2022-06-23,2022,2,6,June,23,Thursday,No
4000,2022-06-24,2022,2,6,June,24,Friday,No
4001,2022-06-25,2022,2,6,June,25,Saturday,Yes
4002,2022-06-26,2022,2,6,June,26,Sunday,Yes
4003,2022-06-27,2022,2,6,June,27,Monday,No
4004,2022-06-28,2022,2,6,June,28,Tuesday,No
4005,2022-06-29,2022,2,6,June,29,Wednesday,No
4006,2022-06-30,2022,2,6,June,30,Thursday,No
4007,2022-07-01,2022,3,7,July,1,Friday,No
4008,2022-07-02,2022,3,7,July,2,Saturday,Yes
4009,2022-07-03,2022,3,7,July,3,Sunday,Yes
4010,2022-07-04,2022,3,7,July,4,Monday,No
4011,2022-07-05,2022,3,7,July,5,Tuesday,No
4012,2022-07-06,2022,3,7,July,6,Wednesday,No
4013,2022-07-07,2022,3,7,July,7,Thursday,No
4014,2022-07-09,2022,3,7,July,9,Saturday,Yes
4015,2022-07-10,2022,3,7,July,10,Sunday,Yes
4016,2022-07-11,2022,3,7,July,11,Monday,No
4017,2022-07-12,2022,3,7,July,12,Tuesday,No
4018,2022-07-13,2022,3,7,July,13,Wednesday,No
4019,2022-07-14,2022,3,7,July,14,Thursday,No
4020,2022-07-15,2022,3,7,July,15,Friday,No
4021,2022-07-16,2022,3,7,July,16,Saturday,Yes
4022,2022-07-17,2022,3,7,July,17,Sunday,Yes
4023,2022-07-18,2022,3,7,July,18,Monday,No
4024,2022-07-19,2022,3,7,July,19,Tuesday,No
4025,2022-07-20,2022,3,7,July,20,Wednesday,No
4026,2022-07-21,2022,3,7,July,21,Thursday,No
4027,2022-07-22,2022,3,7,July,22,Friday,No
4028,2022-07-23,2022,3,7,July,23,Saturday,Yes
4029,2022-07-24,2022,3,7,July,24,Sunday,Yes
4030,2022-07-25,2022,3,7,July,25,Monday,No
4031,2022-07-26,2022,3,7,July,26,Tuesday,No
4032,2022-07-27,2022,3,7,July,27,Wednesday,No
4033,2022-07-28,2022,3,7,July,28,Thursday,No
4034,2022-07-29,2022,3,7,July,29,Friday,No
4035,2022-07-30,2022,3,7,July,30,Saturday,Yes
4036,2022-07-31,2022,3,7,July,31,Sunday,Yes
4037,2022-08-01,2022,3,8,August,1,Monday,No
4038,2022-08-02,2022,3,8,August,2,Tuesday,No
4039,2022-08-03,2022,3,8,August,3,Wednesday,No
4040,2022-08-04,2022,3,8,August,4,Thursday,No
4041,2022-08-05,2022,3,8,August,5,Friday,No
4042,2022-08-06,2022,3,8,August,6,Saturday,Yes
4043,2022-08-07,2022,3,8,August,7,Sunday,Yes
4044,2022-08-08,2022,3,8,August,8,Monday,No
4045,2022-08-09,2022,3,8,August,9,Tuesday,No
4046,2022-08-10,2022,3,8,August,10,Wednesday,No
4047,2022-08-11,2022,3,8,August,11,Thursday,No
4048,2022-08-12,2022,3,8,August,12,Friday,No
4049,2022-08-13,2022,3,8,August,13,Saturday,Yes
4050,2022-08-14,2022,3,8,August,14,Sunday,Yes
4051,2022-08-15,2022,3,8,August,15,Monday,No
4052,2022-08-16,2022,3,8,August,16,Tuesday,No
4053,2022-08-17,2022,3,8,August,17,Wednesday,No
4054,2022-08-18,2022,3,8,August,18,Thursday,No
4055,2022-08-19,2022,3,8,August,19,Friday,No
4056,2022-08-20,2022,3,8,August,20,Saturday,Yes
4057,2022-08-21,2022,3,8,August,21,Sunday,Yes
4058,2022-08-22,2022,3,8,August,22,Monday,No
4059,2022-08-23,2022,3,8,August,23,Tuesday,No
4060,2022-08-24,2022,3,8,August,24,Wednesday,No
4061,2022-08-25,2022,3,8,August,25,Thursday,No
4062,2022-08-26,2022,3,8,August,26,Friday,No
4063,2022-08-27,2022,3,8,August,27,Saturday,Yes
4064,2022-08-28,2022,3,8,August,28,Sunday,Yes
4065,2022-08-29,2022,3,8,August,29,Monday,No
4066,2022-08-30,2022,3,8,August,30,Tuesday,No
4067,2022-08-31,2022,3,8,August,31,Wednesday,No
4068,2022-09-01,2022,3,9,September,1,Thursday,No
4069,2022-09-02,2022,3,9,September,2,Friday,No
4070,2022-09-03,2022,3,9,September,3,Saturday,Yes
4071,2022-09-04,2022,3,9,September,4,Sunday,Yes
4072,2022-09-05,2022,3,9,September,5,Monday,No
4073,2022-09-06,2022,3,9,September,6,Tuesday,No
4074,2022-09-07,2022,3,9,September,7,Wednesday,No
4075,2022-09-08,2022,3,9,September,8,Thursday,No
4076,2022-09-09,2022,3,9,September,9,Friday,No
4077,2022-09-10,2022,3,9,September,10,Saturday,Yes
4078,2022-09-11,2022,3,9,September,11,Sunday,Yes
4079,2022-09-12,2022,3,9,September,12,Monday,No
4080,2022-09-13,2022,3,9,September,13,Tuesday,No
4081,2022-09-14,2022,3,9,September,14,Wednesday,No
4082,2022-09-15,2022,3,9,September,15,Thursday,No
4083,2022-09-16,2022,3,9,September,16,Friday,No
4084,2022-09-17,2022,3,9,September,17,Saturday,Yes
4085,2022-09-18,2022,3,9,September,18,Sunday,Yes
4086,2022-09-19,2022,3,9,September,19,Monday,No
4087,2022-09-20,2022,3,9,September,20,Tuesday,No
4088,2022-09-21,2022,3,9,September,21,Wednesday,No
4089,2022-09-22,2022,3,9,September,22,Thursday,No
4090,2022-09-23,2022,3,9,September,23,Friday,No
4091,2022-09-24,2022,3,9,September,24,Saturday,Yes
4092,2022-09-25,2022,3,9,September,25,Sunday,Yes
4093,2022-09-26,2022,3,9,September,26,Monday,No
4094,2022-09-27,2022,3,9,September,27,Tuesday,No
4095,2022-09-28,2022,3,9,September,28,Wednesday,No
4096,2022-09-29,2022,3,9,September,29,Thursday,No
4097,2022-09-30,2022,3,9,September,30,Friday,No
4098,2022-10-01,2022,4,10,October,1,Saturday,Yes
4099,2022-10-02,2022,4,10,October,2,Sunday,Yes
4100,2022-10-03,2022,4,10,October,3,Monday,No
4101,2022-10-04,2022,4,10,October,4,Tuesday,No
4102,2022-10-05,2022,4,10,October,5,Wednesday,No
4103,2022-10-06,2022,4,10,October,6,Thursday,No
4104,2022-10-07,2022,4,10,October,7,Friday,No
4105,2022-10-08,2022,4,10,October,8,Saturday,Yes
4106,2022-10-09,2022,4,10,October,9,Sunday,Yes
4107,2022-10-10,2022,4,10,October,10,Monday,No
4108,2022-10-11,2022,4,10,October,11,Tuesday,No
4109,2022-10-12,2022,4,10,October,12,Wednesday,No
4110,2022-10-13,2022,4,10,October,13,Thursday,No
4111,2022-10-14,2022,4,10,October,14,Friday,No
4112,2022-10-15,2022,4,10,October,15,Saturday,Yes
4113,2022-10-16,2022,4,10,October,16,Sunday,Yes
4114,2022-10-17,2022,4,10,October,17,Monday,No
4115,2022-10-18,2022,4,10,October,18,Tuesday,No
4116,2022-10-19,2022,4,10,October,19,Wednesday,No
4117,2022-10-20,2022,4,10,October,20,Thursday,No
4118,2022-10-21,2022,4,10,October,21,Friday,No
4119,2022-10-22,2022,4,10,October,22,Saturday,Yes
4120,2022-10-23,2022,4,10,October,23,Sunday,Yes
4121,2022-10-24,2022,4,10,October,24,Monday,No
4122,2022-10-25,2022,4,10,October,25,Tuesday,No
4123,2022-10-26,2022,4,10,October,26,Wednesday,No
4124,2022-10-27,2022,4,10,October,27,Thursday,No
4125,2022-10-28,2022,4,10,October,28,Friday,No
4126,2022-10-29,2022,4,10,October,29,Saturday,Yes
4127,2022-10-30,2022,4,10,October,30,Sunday,Yes
4128,2022-10-31,2022,4,10,October,31,Monday,No
4129,2022-11-01,2022,4,11,November,1,Tuesday,No
4130,2022-11-02,2022,4,11,November,2,Wednesday,No
4131,2022-11-03,2022,4,11,November,3,Thursday,No
4132,2022-11-04,2022,4,11,November,4,Friday,No
4133,2022-11-05,2022,4,11,November,5,Saturday,Yes
4134,2022-11-06,2022,4,11,November,6,Sunday,Yes
4135,2022-11-07,2022,4,11,November,7,Monday,No
4136,2022-11-08,2022,4,11,November,8,Tuesday,No
4137,2022-11-09,2022,4,11,November,9,Wednesday,No
4138,2022-11-10,2022,4,11,November,10,Thursday,No
4139,2022-11-11,2022,4,11,November,11,Friday,No
4140,2022-11-12,2022,4,11,November,12,Saturday,Yes
4141,2022-11-13,2022,4,11,November,13,Sunday,Yes
4142,2022-11-14,2022,4,11,November,14,Monday,No
4143,2022-11-15,2022,4,11,November,15,Tuesday,No
4144,2022-11-16,2022,4,11,November,16,Wednesday,No
4145,2022-11-17,2022,4,11,November,17,Thursday,No
4146,2022-11-18,2022,4,11,November,18,Friday,No
4147,2022-11-19,2022,4,11,November,19,Saturday,Yes
4148,2022-11-20,2022,4,11,November,20,Sunday,Yes
4149,2022-11-21,2022,4,11,November,21,Monday,No
4150,2022-11-22,2022,4,11,November,22,Tuesday,No
4151,2022-11-23,2022,4,11,November,23,Wednesday,No
4152,2022-11-24,2022,4,11,November,24,Thursday,No
4153,2022-11-25,2022,4,11,November,25,Friday,No
4154,2022-11-26,2022,4,11,November,26,Saturday,Yes
4155,2022-11-27,2022,4,11,November,27,Sunday,Yes
4156,2022-11-28,2022,4,11,November,28,Monday,No
4157,2022-11-29,2022,4,11,November,29,Tuesday,No
4158,2022-11-30,2022,4,11,November,30,Wednesday,No
4159,2022-12-01,2022,4,12,December,1,Thursday,No
4160,2022-12-02,2022,4,12,December,2,Friday,No
4161,2022-12-03,2022,4,12,December,3,Saturday,Yes
4162,2022-12-04,2022,4,12,December,4,Sunday,Yes
4163,2022-12-05,2022,4,12,December,5,Monday,No
4164,2022-12-06,2022,4,12,December,6,Tuesday,No
4165,2022-12-07,2022,4,12,December,7,Wednesday,No
4166,2022-12-08,2022,4,12,December,8,Thursday,No
4167,2022-12-09,2022,4,12,December,9,Friday,No
4168,2022-12-10,2022,4,12,December,10,Saturday,Yes
4169,2022-12-11,2022,4,12,December,11,Sunday,Yes
4170,2022-12-12,2022,4,12,December,12,Monday,No
4171,2022-12-13,2022,4,12,December,13,Tuesday,No
4172,2022-12-14,2022,4,12,December,14,Wednesday,No
4173,2022-12-15,2022,4,12,December,15,Thursday,No
4174,2022-12-16,2022,4,12,December,16,Friday,No
4175,2022-12-17,2022,4,12,December,17,Saturday,Yes
4176,2022-12-18,2022,4,12,December,18,Sunday,Yes
4177,2022-12-19,2022,4,12,December,19,Monday,No
4178,2022-12-20,2022,4,12,December,20,Tuesday,No
4179,2022-12-21,2022,4,12,December,21,Wednesday,No
4180,2022-12-22,2022,4,12,December,22,Thursday,No
4181,2022-12-23,2022,4,12,December,23,Friday,No
4182,2022-12-24,2022,4,12,December,24,Saturday,Yes
4183,2022-12-25,2022,4,12,December,25,Sunday,Yes
4184,2022-12-26,2022,4,12,December,26,Monday,No
4185,2022-12-27,2022,4,12,December,27,Tuesday,No
4186,2022-12-28,2022,4,12,December,28,Wednesday,No
4187,2022-12-29,2022,4,12,December,29,Thursday,No
4188,2022-12-30,2022,4,12,December,30,Friday,No
4189,2022-12-31,2022,4,12,December,31,Saturday,Yes
4190,2023-01-01,2023,1,1,January,1,Sunday,Yes
4191,2023-01-02,2023,1,1,January,2,Monday,No
4192,2023-01-03,2023,1,1,January,3,Tuesday,No
4193,2023-01-04,2023,1,1,January,4,Wednesday,No
4194,2023-01-05,2023,1,1,January,5,Thursday,No
4195,2023-01-06,2023,1,1,January,6,Friday,No
4196,2023-01-07,2023,1,1,January,7,Saturday,Yes
4197,2023-01-08,2023,1,1,January,8,Sunday,Yes
4198,2023-01-09,2023,1,1,January,9,Monday,No
4199,2023-01-10,2023,1,1,January,10,Tuesday,No
4200,2023-01-11,2023,1,1,January,11,Wednesday,No
4201,2023-01-12,2023,1,1,January,12,Thursday,No
4202,2023-01-13,2023,1,1,January,13,Friday,No
4203,2023-01-14,2023,1,1,January,14,Saturday,Yes
4204,2023-01-15,2023,1,1,January,15,Sunday,Yes
4205,2023-01-16,2023,1,1,January,16,Monday,No
4206,2023-01-17,2023,1,1,January,17,Tuesday,No
4207,2023-01-18,2023,1,1,January,18,Wednesday,No
4208,2023-01-19,2023,1,1,January,19,Thursday,No
4209,2023-01-20,2023,1,1,January,20,Friday,No
4210,2023-01-21,2023,1,1,January,21,Saturday,Yes
4211,2023-01-22,2023,1,1,January,22,Sunday,Yes
4212,2023-01-23,2023,1,1,January,23,Monday,No
4213,2023-01-24,2023,1,1,January,24,Tuesday,No
4214,2023-01-25,2023,1,1,January,25,Wednesday,No
4215,2023-01-26,2023,1,1,January,26,Thursday,No
4216,2023-01-27,2023,1,1,January,27,Friday,No
4217,2023-01-28,2023,1,1,January,28,Saturday,Yes
4218,2023-01-29,2023,1,1,January,29,Sunday,Yes
4219,2023-01-30,2023,1,1,January,30,Monday,No
4220,2023-01-31,2023,1,1,January,31,Tuesday,No
4221,2023-02-01,2023,1,2,February,1,Wednesday,No
4222,2023-02-02,2023,1,2,February,2,Thursday,No
4223,2023-02-03,2023,1,2,February,3,Friday,No
4224,2023-02-04,2023,1,2,February,4,Saturday,Yes
4225,2023-02-05,2023,1,2,February,5,Sunday,Yes
4226,2023-02-06,2023,1,2,February,6,Monday,No
4227,2023-02-07,2023,1,2,February,7,Tuesday,No
4228,2023-02-08,2023,1,2,February,8,Wednesday,No
4229,2023-02-09,2023,1,2,February,9,Thursday,No
4230,2023-02-10,2023,1,2,February,10,Friday,No
4231,2023-02-11,2023,1,2,February,11,Saturday,Yes
4232,2023-02-12,2023,1,2,February,12,Sunday,Yes
4233,2023-02-13,2023,1,2,February,13,Monday,No
4234,2023-02-14,2023,1,2,February,14,Tuesday,No
4235,2023-02-15,2023,1,2,February,15,Wednesday,No
4236,2023-02-16,2023,1,2,February,16,Thursday,No
4237,2023-02-17,2023,1,2,February,17,Friday,No
4238,2023-02-18,2023,1,2,February,18,Saturday,Yes
4239,2023-02-19,2023,1,2,February,19,Sunday,Yes
4240,2023-02-20,2023,1,2,February,20,Monday,No
4241,2023-02-21,2023,1,2,February,21,Tuesday,No
4242,2023-02-22,2023,1,2,February,22,Wednesday,No
4243,2023-02-23,2023,1,2,February,23,Thursday,No
4244,2023-02-24,2023,1,2,February,24,Friday,No
4245,2023-02-25,2023,1,2,February,25,Saturday,Yes
4246,2023-02-26,2023,1,2,February,26,Sunday,Yes
4247,2023-02-27,2023,1,2,February,27,Monday,No
4248,2023-02-28,2023,1,2,February,28,Tuesday,No
4249,2023-03-01,2023,1,3,March,1,Wednesday,No
4250,2023-03-02,2023,1,3,March,2,Thursday,No
4251,2023-03-03,2023,1,3,March,3,Friday,No
4252,2023-03-04,2023,1,3,March,4,Saturday,Yes
4253,2023-03-05,2023,1,3,March,5,Sunday,Yes
4254,2023-03-06,2023,1,3,March,6,Monday,No
4255,2023-03-07,2023,1,3,March,7,Tuesday,No
4256,2023-03-08,2023,1,3,March,8,Wednesday,No
4257,2023-03-09,2023,1,3,March,9,Thursday,No
4258,2023-03-10,2023,1,3,March,10,Friday,No
4259,2023-03-11,2023,1,3,March,11,Saturday,Yes
4260,2023-03-12,2023,1,3,March,12,Sunday,Yes
4261,2023-03-13,2023,1,3,March,13,Monday,No
4262,2023-03-14,2023,1,3,March,14,Tuesday,No
4263,2023-03-15,2023,1,3,March,15,Wednesday,No
4264,2023-03-16,2023,1,3,March,16,Thursday,No
4265,2023-03-17,2023,1,3,March,17,Friday,No
4266,2023-03-18,2023,1,3,March,18,Saturday,Yes
4267,2023-03-19,2023,1,3,March,19,Sunday,Yes
4268,2023-03-20,2023,1,3,March,20,Monday,No
4269,2023-03-21,2023,1,3,March,21,Tuesday,No
4270,2023-03-22,2023,1,3,March,22,Wednesday,No
4271,2023-03-23,2023,1,3,March,23,Thursday,No
4272,2023-03-24,2023,1,3,March,24,Friday,No
4273,2023-03-25,2023,1,3,March,25,Saturday,Yes
4274,2023-03-26,2023,1,3,March,26,Sunday,Yes
4275,2023-03-27,2023,1,3,March,27,Monday,No
4276,2023-03-28,2023,1,3,March,28,Tuesday,No
4277,2023-03-29,2023,1,3,March,29,Wednesday,No
4278,2023-03-30,2023,1,3,March,30,Thursday,No
4279,2023-03-31,2023,1,3,March,31,Friday,No
4280,2023-04-01,2023,2,4,April,1,Saturday,Yes
4281,2023-04-02,2023,2,4,April,2,Sunday,Yes
4282,2023-04-03,2023,2,4,April,3,Monday,No
4283,2023-04-04,2023,2,4,April,4,Tuesday,No
4284,2023-04-05,2023,2,4,April,5,Wednesday,No
4285,2023-04-06,2023,2,4,April,6,Thursday,No
4286,2023-04-07,2023,2,4,April,7,Friday,No
4287,2023-04-08,2023,2,4,April,8,Saturday,Yes
4288,2023-04-09,2023,2,4,April,9,Sunday,Yes
4289,2023-04-10,2023,2,4,April,10,Monday,No
4290,2023-04-11,2023,2,4,April,11,Tuesday,No
4291,2023-04-12,2023,2,4,April,12,Wednesday,No
4292,2023-04-13,2023,2,4,April,13,Thursday,No
4293,2023-04-14,2023,2,4,April,14,Friday,No
4294,2023-04-15,2023,2,4,April,15,Saturday,Yes
4295,2023-04-16,2023,2,4,April,16,Sunday,Yes
4296,2023-04-17,2023,2,4,April,17,Monday,No
4297,2023-04-18,2023,2,4,April,18,Tuesday,No
4298,2023-04-19,2023,2,4,April,19,Wednesday,No
4299,2023-04-20,2023,2,4,April,20,Thursday,No
4300,2023-04-21,2023,2,4,April,21,Friday,No
4301,2023-04-22,2023,2,4,April,22,Saturday,Yes
4302,2023-04-23,2023,2,4,April,23,Sunday,Yes
4303,2023-04-24,2023,2,4,April,24,Monday,No
4304,2023-04-25,2023,2,4,April,25,Tuesday,No
4305,2023-04-26,2023,2,4,April,26,Wednesday,No
4306,2023-04-27,2023,2,4,April,27,Thursday,No
4307,2023-04-28,2023,2,4,April,28,Friday,No
4308,2023-04-29,2023,2,4,April,29,Saturday,Yes
4309,2023-04-30,2023,2,4,April,30,Sunday,Yes
4310,2023-05-01,2023,2,5,May,1,Monday,No
4311,2023-05-02,2023,2,5,May,2,Tuesday,No
4312,2023-05-03,2023,2,5,May,3,Wednesday,No
4313,2023-05-04,2023,2,5,May,4,Thursday,No
4314,2023-05-05,2023,2,5,May,5,Friday,No
4315,2023-05-06,2023,2,5,May,6,Saturday,Yes
4316,2023-05-07,2023,2,5,May,7,Sunday,Yes
4317,2023-05-08,2023,2,5,May,8,Monday,No
4318,2023-05-09,2023,2,5,May,9,Tuesday,No
4319,2023-05-10,2023,2,5,May,10,Wednesday,No
4320,2023-05-11,2023,2,5,May,11,Thursday,No
4321,2023-05-12,2023,2,5,May,12,Friday,No
4322,2023-05-13,2023,2,5,May,13,Saturday,Yes
4323,2023-05-14,2023,2,5,May,14,Sunday,Yes
4324,2023-05-15,2023,2,5,May,15,Monday,No
4325,2023-05-16,2023,2,5,May,16,Tuesday,No
4326,2023-05-17,2023,2,5,May,17,Wednesday,No
4327,2023-05-18,2023,2,5,May,18,Thursday,No
4328,2023-05-19,2023,2,5,May,19,Friday,No
4329,2023-05-20,2023,2,5,May,20,Saturday,Yes
4330,2023-05-21,2023,2,5,May,21,Sunday,Yes
4331,2023-05-22,2023,2,5,May,22,Monday,No
4332,2023-05-23,2023,2,5,May,23,Tuesday,No
4333,2023-05-24,2023,2,5,May,24,Wednesday,No
4334,2023-05-25,2023,2,5,May,25,Thursday,No
4335,2023-05-26,2023,2,5,May,26,Friday,No
4336,2023-05-27,2023,2,5,May,27,Saturday,Yes
4337,2023-05-28,2023,2,5,May,28,Sunday,Yes
4338,2023-05-29,2023,2,5,May,29,Monday,No
4339,2023-05-30,2023,2,5,May,30,Tuesday,No
4340,2023-05-31,2023,2,5,May,31,Wednesday,No
4341,2023-06-01,2023,2,6,June,1,Thursday,No
4342,2023-06-02,2023,2,6,June,2,Friday,No
4343,2023-06-03,2023,2,6,June,3,Saturday,Yes
4344,2023-06-04,2023,2,6,June,4,Sunday,Yes
4345,2023-06-05,2023,2,6,June,5,Monday,No
4346,2023-06-06,2023,2,6,June,6,Tuesday,No
4347,2023-06-07,2023,2,6,June,7,Wednesday,No
4348,2023-06-08,2023,2,6,June,8,Thursday,No
4349,2023-06-09,2023,2,6,June,9,Friday,No
4350,2023-06-10,2023,2,6,June,10,Saturday,Yes
4351,2023-06-11,2023,2,6,June,11,Sunday,Yes
4352,2023-06-12,2023,2,6,June,12,Monday,No
4353,2023-06-13,2023,2,6,June,13,Tuesday,No
4354,2023-06-14,2023,2,6,June,14,Wednesday,No
4355,2023-06-15,2023,2,6,June,15,Thursday,No
4356,2023-06-16,2023,2,6,June,16,Friday,No
4357,2023-06-17,2023,2,6,June,17,Saturday,Yes
4358,2023-06-18,2023,2,6,June,18,Sunday,Yes
4359,2023-06-19,2023,2,6,June,19,Monday,No
4360,2023-06-20,2023,2,6,June,20,Tuesday,No
4361,2023-06-21,2023,2,6,June,21,Wednesday,No
4362,2023-06-22,2023,2,6,June,22,Thursday,No
4363,2023-06-23,2023,2,6,June,23,Friday,No
4364,2023-06-24,2023,2,6,June,24,Saturday,Yes
4365,2023-06-25,2023,2,6,June,25,Sunday,Yes
4366,2023-06-26,2023,2,6,June,26,Monday,No
4367,2023-06-27,2023,2,6,June,27,Tuesday,No
4368,2023-06-28,2023,2,6,June,28,Wednesday,No
4369,2023-06-29,2023,2,6,June,29,Thursday,No
4370,2023-06-30,2023,2,6,June,30,Friday,No
4371,2023-07-01,2023,3,7,July,1,Saturday,Yes
4372,2023-07-02,2023,3,7,July,2,Sunday,Yes
4373,2023-07-03,2023,3,7,July,3,Monday,No
4374,2023-07-04,2023,3,7,July,4,Tuesday,No
4375,2023-07-05,2023,3,7,July,5,Wednesday,No
4376,2023-07-06,2023,3,7,July,6,Thursday,No
4377,2023-07-07,2023,3,7,July,7,Friday,No
4378,2023-07-08,2023,3,7,July,8,Saturday,Yes
4379,2023-07-09,2023,3,7,July,9,Sunday,Yes
4380,2023-07-10,2023,3,7,July,10,Monday,No
4381,2023-07-11,2023,3,7,July,11,Tuesday,No
4382,2023-07-12,2023,3,7,July,12,Wednesday,No
4383,2023-07-13,2023,3,7,July,13,Thursday,No
4384,2023-07-14,2023,3,7,July,14,Friday,No
4385,2023-07-15,2023,3,7,July,15,Saturday,Yes
4386,2023-07-16,2023,3,7,July,16,Sunday,Yes
4387,2023-07-17,2023,3,7,July,17,Monday,No
4388,2023-07-18,2023,3,7,July,18,Tuesday,No
4389,2023-07-19,2023,3,7,July,19,Wednesday,No
4390,2023-07-20,2023,3,7,July,20,Thursday,No
4391,2023-07-21,2023,3,7,July,21,Friday,No
4392,2023-07-22,2023,3,7,July,22,Saturday,Yes
4393,2023-07-23,2023,3,7,July,23,Sunday,Yes
4394,2023-07-24,2023,3,7,July,24,Monday,No
4395,2023-07-25,2023,3,7,July,25,Tuesday,No
