CardSK,CardID,Card Type,Credit Limit,Credit Card Balance,Rewards Points
4208,4473,MasterCard,8703.96,3146.07,9912
4209,4474,MasterCard,9258.86,1431.36,8081
4210,4475,AMEX,9298.95,153.29,5355
4211,4477,Visa,7039.75,2716.5,6178
4212,4478,Visa,8410.44,3221.18,1485
4213,4479,AMEX,7623.45,886.43,4212
4214,4480,Visa,5261.36,3087.25,1857
4215,4481,Visa,9472.24,4045.49,7169
4216,4482,Visa,2618.38,701.95,3049
4217,4483,MasterCard,8898.3,1415.08,9839
4218,4484,MasterCard,3169.89,3958.71,7818
4219,4485,AMEX,5054.87,3218.87,3516
4220,4486,Visa,5162.87,941.14,9554
4221,4487,AMEX,3604.75,1359.36,6909
4222,4488,MasterCard,3557.06,4526.18,8128
4223,4489,Visa,4362.03,1889.19,2586
4224,4490,Visa,1116.48,464.43,7100
4225,4491,MasterCard,3177.62,3316.66,5840
4226,4492,Visa,9561.08,2007.94,562
4227,4493,Visa,7472.14,3657.05,8056
4228,4494,AMEX,5002.07,563.63,6189
4229,4495,AMEX,1008.81,1537.03,2061
4230,4496,MasterCard,7372.86,1963.61,3961
4231,4497,AMEX,5436.29,2873.34,8946
4232,4498,AMEX,6906.64,925.09,4185
4233,4499,Visa,4548.96,1609.35,9687
4234,4500,AMEX,1007,3829.26,682
4235,4501,AMEX,6252.76,943.73,9024
4236,4502,Visa,8095.06,1900.02,6548
4237,4503,AMEX,2949.66,1957.65,217
4238,4504,AMEX,6964.3,1038.88,1693
4239,4505,MasterCard,4163.62,4363.12,1272
4240,4506,Visa,8498.45,2574.47,9753
4241,4507,AMEX,4940.79,1930.3,6460
4242,4508,AMEX,1564.2,3890.31,3379
4243,4509,AMEX,5763.05,183.72,8229
4244,4510,AMEX,6468.78,4991.09,3686
4245,4511,Visa,3876.88,4804.82,3491
4246,4512,AMEX,1698.48,438.03,4554
4247,4513,MasterCard,7778.27,4440.74,4913
4248,4516,AMEX,2686.51,2850.89,285
4249,4517,Visa,5913.6,4342.6,1998
4250,4518,Visa,3786.7,798.35,5813
4251,4519,Visa,7221.04,4851,1701
4252,4520,MasterCard,4138.92,1456.72,1516
4253,4521,MasterCard,5234.23,2847.62,5881
4254,4522,AMEX,1537.49,3326.48,9944
4255,4524,MasterCard,1091.16,4389.68,9430
4256,4525,MasterCard,4246.11,4962.1,45
4257,4526,AMEX,3792.12,2041.99,3761
4258,4527,MasterCard,7806.04,725.73,1225
4259,4528,AMEX,7918.97,4422.69,9696
4260,4529,Visa,4768.77,2629.72,7196
4261,4530,AMEX,9782.88,3700.78,6390
4262,4531,Visa,3250.72,1791.1,8807
4263,4532,Visa,2491.84,566.62,3675
4264,4533,MasterCard,8328.84,4296.4,9822
4265,4534,MasterCard,5590.99,2415.33,701
4266,4535,Visa,2757.87,545.32,9806
4267,4536,Visa,3996.4,936.79,9343
4268,4537,MasterCard,1851.86,3707.64,9035
4269,4538,AMEX,7265.97,4379.11,2934
4270,4539,MasterCard,5471.12,1385.89,3874
4271,4540,MasterCard,6078.35,1401.95,8243
4272,4541,Visa,1669.07,508.46,5444
4273,4542,MasterCard,7293.85,2094.35,7936
4274,4543,Visa,3644.43,4457.09,226
4275,4544,Visa,2440.12,821.7,8978
4276,4545,AMEX,4822.11,3895.8,7236
4277,4546,MasterCard,8691.07,1094.48,6439
4278,4547,MasterCard,4343.78,1013.07,8429
4279,4548,AMEX,1981.26,74.72,2277
4280,4549,MasterCard,9479.61,3348.65,7406
4281,4550,AMEX,6752.87,1934.39,9741
4282,4551,MasterCard,3714.26,4868.75,3599
4283,4553,Visa,1812.88,329.69,6000
4284,4554,AMEX,6078.43,1422.27,8655
4285,4555,MasterCard,8373.95,2688.87,6504
4286,4556,MasterCard,2245.35,3742.16,4062
4287,4557,AMEX,8511.57,1515.1,6843
4288,4558,Visa,5976.09,1667.73,1807
4289,4559,MasterCard,2731.33,3596.72,4567
4290,4560,MasterCard,2901.63,1848.91,2239
4291,4561,MasterCard,8948.17,3262.8,2491
4292,4562,Visa,5281.8,1570.98,5972
4293,4563,Visa,3545.63,4958.24,1082
4294,4565,MasterCard,4601.16,2933.3,1880
4295,4566,Visa,7999.41,4804.63,259
4296,4567,MasterCard,1240.62,2808.93,4086
4297,4569,AMEX,5002.13,4763.12,7237
4298,4570,AMEX,9169.6,4879.21,6760
4299,4571,AMEX,8952.41,4859.41,1286
4300,4572,Visa,8031.1,4365.09,2559
4301,4573,AMEX,9809.56,1974.66,6467
4302,4575,Visa,8950.95,3897.66,4749
4303,4576,MasterCard,1180.09,4256.4,5283
4304,4577,MasterCard,4735.57,3997.44,447
4305,4578,Visa,3029.74,2864.73,7411
4306,4579,AMEX,4265.79,2705.97,8938
4307,4580,AMEX,9765.71,2070.06,3115
4308,4581,Visa,3961.28,626.48,6901
4309,4582,MasterCard,6665.95,3147.05,2884
4310,4584,MasterCard,5945.99,959.73,7550
4311,4585,MasterCard,1818.91,1309.12,4893
4312,4586,Visa,8704.16,1935.96,3292
4313,4587,AMEX,8085.77,39.12,4764
4314,4588,Visa,7745.63,1745.93,5753
4315,4589,AMEX,9194.21,3186.73,2517
4316,4591,Visa,6184.62,1062.6,8661
4317,4592,AMEX,8049.5,785.71,4928
4318,4593,Visa,4999.97,1192.76,4704
4319,4594,Visa,9667.36,131.77,9625
4320,4595,Visa,8638.18,4892.36,864
4321,4596,AMEX,5775.62,342.61,2503
4322,4597,MasterCard,2325.93,3641.26,7217
4323,4598,AMEX,5533.13,1348.97,7577
4324,4599,MasterCard,2862.53,2485.48,7879
4325,4600,Visa,4659.21,1659.96,9998
4326,4601,MasterCard,3389.83,4853.28,6715
4327,4602,Visa,8316.45,1793.37,8903
4328,4603,AMEX,3334.62,2238.94,6145
4329,4604,Visa,6323.21,4943.44,939
4330,4605,MasterCard,1469.53,495.8,4442
4331,4606,MasterCard,7785.43,1478.24,4826
4332,4607,Visa,5040.01,1927.11,8181
4333,4608,MasterCard,4743.59,2248.55,1141
4334,4609,AMEX,4917.21,4786.8,6364
4335,4610,MasterCard,7415.07,1908.94,7984
4336,4611,Visa,4880.48,1407.71,3384
4337,4612,Visa,7637.12,1571.36,4863
4338,4614,Visa,9645.04,703.69,7870
4339,4615,Visa,5594.28,1210.46,1645
4340,4616,Visa,6252.27,860.28,6841
4341,4617,Visa,7255.17,1688.43,7330
4342,4619,AMEX,6076.91,2828.08,5507
4343,4620,Visa,1021.77,4753.26,2724
4344,4622,AMEX,8801.09,2232.56,1807
4345,4623,MasterCard,9314.5,928.77,4122
4346,4624,Visa,3594.19,1111.89,8815
4347,4625,Visa,7374.58,3109.64,8210
4348,4626,Visa,8726.55,589.05,9625
4349,4627,AMEX,4962.88,884.9,6178
4350,4628,Visa,6380.78,2927.08,8258
4351,4629,AMEX,6759.22,3675.67,2780
4352,4630,Visa,9541.08,4709.39,4180
4353,4631,MasterCard,5338.25,884.24,2773
4354,4632,AMEX,8004.58,3588.35,6592
4355,4633,MasterCard,2682.35,1215.77,7905
4356,4634,AMEX,6271.77,801.47,55
4357,4635,AMEX,5101.56,4104.89,1154
4358,4636,AMEX,3067.49,1489.98,5860
4359,4637,AMEX,1122.43,1658.46,4507
4360,4638,MasterCard,6320.18,1979.23,8860
4361,4639,Visa,8282.57,230.33,3669
4362,4640,MasterCard,8264.42,4387.87,2440
4363,4641,Visa,4505.81,4855.57,2863
4364,4642,MasterCard,2627.45,1026.87,3787
4365,4643,MasterCard,9489.95,379.68,9499
4366,4644,AMEX,4435.43,2450.17,6468
4367,4645,AMEX,4130.04,3292.04,1906
4368,4646,AMEX,6533.54,2466.9,4619
4369,4647,MasterCard,4960.72,3262.85,3638
4370,4648,AMEX,4094.68,4755.66,181
4371,4649,AMEX,3924.59,1657.26,366
4372,4650,MasterCard,4530.23,4441.52,9789
4373,4651,MasterCard,7167.97,2723.17,577
4374,4652,Visa,1103.61,3565.55,9075
4375,4653,AMEX,2826.18,4160.72,923
4376,4654,AMEX,3300.74,1331.79,6162
4377,4655,AMEX,9996.05,1776.07,8969
4378,4656,Visa,8956.62,200.29,6016
4379,4657,AMEX,4790.75,3896.16,4207
4380,4658,MasterCard,7311.01,353.98,9931
4381,4659,Visa,3121.54,2101.57,1722
4382,4660,Visa,9451.77,4093.54,1983
4383,4661,MasterCard,9352.34,515.72,6668
4384,4663,AMEX,9355.55,2822.39,2476
4385,4664,MasterCard,4693.97,624.97,553
4386,4665,MasterCard,5430.69,71.19,1584
4387,4666,AMEX,7232.19,1681.59,5853
4388,4667,MasterCard,5307.75,1102.72,4148
4389,4668,MasterCard,6156.31,2317.7,9855
4390,4669,AMEX,5028.08,2330.51,3556
4391,4670,Visa,1604.85,779.43,2395
4392,4671,MasterCard,5954.28,3294.62,9759
4393,4673,AMEX,1904.3,3164.57,1111
4394,4674,AMEX,7184.99,4318.58,324
4395,4675,Visa,5225.79,847.08,4412
4396,4676,MasterCard,5858.62,2165,401
4397,4677,MasterCard,2514.66,4206.72,9528
4398,4679,AMEX,1647.28,1526.95,3521
4399,4680,Visa,3279.9,3781.33,8866
4400,4681,Visa,9126.91,1909.89,6171
4401,4682,MasterCard,1231.04,4856.84,6987
4402,4683,MasterCard,7713.01,1274.13,4481
4403,4684,AMEX,2427.19,890.89,9491
4404,4685,MasterCard,8498.91,4393.22,1264
4405,4686,Visa,6470.15,2483.94,7759
4406,4688,AMEX,1076.49,4750.91,2055
4407,4689,Visa,6178.63,986.46,6316
4408,4690,Visa,8144.42,500.73,6262
4409,4692,AMEX,3659.67,573.75,3643
4410,4693,AMEX,7515.72,4810.03,8778
4411,4694,MasterCard,3501.3,3567.13,2585
4412,4695,MasterCard,5455.54,3279.13,6785
4413,4696,Visa,2990.65,4758.07,339
4414,4697,Visa,2040.68,4892.24,4134
4415,4698,MasterCard,9642.13,4565.06,9307
4416,4699,Visa,6834.3,3298.78,9766
4417,4700,MasterCard,3017.29,2483.67,3654
4418,4701,MasterCard,2108.21,219.61,2639
4419,4703,MasterCard,4341.95,500.62,2972
4420,4704,AMEX,8789.22,430.65,8956
4421,4705,AMEX,7141.54,3280.89,8813
4422,4706,AMEX,4241.1,4156.87,9765
4423,4707,AMEX,3934.48,3427.5,4033
4424,4708,AMEX,3139.4,1824.97,9187
4425,4709,MasterCard,2013.88,4147.18,2125
4426,4710,Visa,8751.59,27.05,4492
4427,4711,MasterCard,5245.15,823.34,4081
4428,4712,AMEX,9515.82,2505.15,7595
4429,4713,Visa,8018.5,4389.98,3734
4430,4715,MasterCard,4115.36,2511.31,6252
4431,4716,MasterCard,5237.68,1029,814
4432,4717,AMEX,3135.96,1079.81,7474
4433,4718,AMEX,8195.93,4207.6,2682
4434,4719,MasterCard,5196.58,839.49,9558
4435,4720,Visa,8102.24,340.45,4248
4436,4721,AMEX,1739.19,427.6,3432
4437,4723,AMEX,1790.52,2705.9,4508
4438,4724,Visa,6310.29,57.37,8562
4439,4725,Visa,7513.42,4968.77,9367
4440,4726,Visa,8063.08,4694.79,7004
4441,4727,AMEX,4333.56,2326.59,9717
4442,4728,MasterCard,2231.37,731.43,9740
4443,4729,AMEX,9716.06,806.66,5517
4444,4731,AMEX,3906.33,4563.1,7605
4445,4732,Visa,3742.58,2063.69,6011
4446,4733,Visa,7929.85,1936.59,2823
4447,4734,AMEX,8528.49,4590.39,3685
4448,4736,AMEX,3549.78,1919.28,563
4449,4737,MasterCard,7207.97,4812.7,6748
4450,4738,AMEX,8730.59,648.65,1244
4451,4739,Visa,2361.99,998.68,6493
4452,4740,Visa,9854.23,2173.72,317
4453,4741,MasterCard,7148.68,1912.78,1002
4454,4742,MasterCard,3714.49,1149.59,9400
4455,4743,MasterCard,7889.48,2378.9,5429
4456,4744,Visa,1422.95,3669.4,7877
4457,4745,Visa,9190.12,783.87,8106
4458,4746,AMEX,5292.97,1819.13,7017
4459,4747,AMEX,2913,153.34,3947
4460,4748,Visa,7085.02,4775.84,1061
4461,4749,MasterCard,1837.68,3804.34,3857
4462,4750,Visa,5273.44,1629.03,7646
4463,4751,Visa,9450.12,869.5,580
4464,4753,Visa,1850.34,1121.89,7890
4465,4754,Visa,8886.86,2713.07,1577
4466,4755,MasterCard,8464.88,2035.2,2723
4467,4756,Visa,7656.65,2777.46,4941
4468,4757,AMEX,2470.55,2687.53,1097
4469,4758,Visa,6559.74,26.57,6555
4470,4759,MasterCard,8069.89,3503.05,8114
4471,4760,MasterCard,7421.63,2937.2,7572
4472,4761,AMEX,4002.4,3025.26,8331
4473,4762,MasterCard,9549.59,1363.24,3865
4474,4763,MasterCard,2793.99,4768.44,9212
4475,4764,Visa,4942.73,1868.89,4873
4476,4765,AMEX,4690.42,1220.53,7855
4477,4766,Visa,9067.66,160.26,4250
4478,4767,Visa,2878.05,2976.68,6516
4479,4769,MasterCard,5789.76,958.16,6407
4480,4771,MasterCard,1167.67,21.35,3540
4481,4772,MasterCard,7077.56,2974.46,7991
4482,4773,Visa,3023.61,353.44,8768
4483,4774,Visa,5084.13,4484.34,129
4484,4775,Visa,5281.59,1428.61,5720
4485,4776,MasterCard,9658.2,2451.14,4726
4486,4777,AMEX,5189.27,1956.77,5159
4487,4778,AMEX,4757.91,2893.02,2827
4488,4779,MasterCard,7843.04,1567.99,7716
4489,4780,Visa,4782.73,4626.02,3791
4490,4781,MasterCard,8880.17,1625.89,139
4491,4782,AMEX,5763.37,2616.98,1094
4492,4783,Visa,8844,2005.83,9061
4493,4784,AMEX,6993.58,1153.38,2521
4494,4785,AMEX,6859.3,4952.45,9488
4495,4787,Visa,5466.4,2560.89,9956
4496,4788,AMEX,4271.89,3240.67,9388
4497,4789,Visa,8208.38,2548.2,4966
4498,4790,Visa,6758.31,3781.01,1574
4499,4791,MasterCard,1860.04,1076.04,6226
4500,4792,MasterCard,7093.03,4939.48,5229
4501,4793,MasterCard,1436.48,1478.07,3862
4502,4795,MasterCard,3889.28,4846.45,2434
4503,4796,AMEX,2060.09,1278.77,4437
4504,4797,MasterCard,3086.37,845.57,1576
4505,4798,AMEX,9553.66,3126.31,6471
4506,4799,AMEX,5444.55,4824.05,6309
4507,4800,MasterCard,9793.71,4962.96,2811
4508,4801,MasterCard,3932.81,1191.97,6833
4509,4802,Visa,1388.6,1512.48,3319
4510,4803,Visa,9270.15,3937.68,495
4511,4804,MasterCard,9261.54,772.81,6238
4512,4805,AMEX,4177.29,1627.34,2020
4513,4806,MasterCard,6942.58,2766.81,1342
4514,4807,Visa,3314.84,1209.73,5242
4515,4808,Visa,6625.19,127.19,3685
4516,4809,AMEX,1578.33,97.04,5777
4517,4810,Visa,4116.2,4857.35,2651
4518,4811,MasterCard,4488.04,2426.87,8178
4519,4812,AMEX,3802.22,4860.26,4057
4520,4813,MasterCard,5414.93,1895.98,7980
4521,4814,AMEX,6922.72,4095.01,4645
4522,4815,AMEX,5499.91,699.11,884
4523,4816,MasterCard,5023.33,276.23,7642
4524,4817,Visa,6960.43,1755.38,13
4525,4818,Visa,8612.85,201.7,5257
4526,4819,AMEX,4998.05,2432.7,3616
4527,4820,AMEX,5256.94,3194.41,6072
4528,4821,Visa,8822.37,587.92,2811
4529,4822,AMEX,1073.47,2114.48,1298
4530,4823,Visa,4710.76,4555.45,7023
4531,4824,Visa,1200.07,2828.87,3460
4532,4825,MasterCard,4388.9,2475.17,2968
4533,4826,MasterCard,3332.53,3221.2,5875
4534,4827,Visa,6012.35,4433.01,672
4535,4828,Visa,5188.35,4022.39,2808
4536,4829,MasterCard,1923.46,1268.67,2294
4537,4830,Visa,5792.6,168.8,435
4538,4831,Visa,7242.89,1482.12,6093
4539,4832,AMEX,1504.21,4504.58,883
4540,4833,MasterCard,1293.14,2203.94,5790
4541,4834,MasterCard,8961.36,3747.56,600
4542,4835,MasterCard,6101.39,3873.33,9412
4543,4836,AMEX,1978.34,3089.52,664
4544,4837,MasterCard,7464.3,937.03,6238
4545,4838,MasterCard,8709.8,2592.57,5454
4546,4839,MasterCard,9703.41,2358.69,5734
4547,4840,Visa,8469.83,3199.62,3323
4548,4841,AMEX,7751.21,4186.07,3058
4549,4842,Visa,8905.27,163.43,7016
4550,4843,MasterCard,5387.63,1630.51,5608
4551,4844,AMEX,5376.93,3758.79,7289
4552,4846,AMEX,8878.75,901.65,4249
4553,4847,MasterCard,2878.64,1775.61,5685
4554,4848,AMEX,4882.17,2503.74,3905
4555,4849,MasterCard,7794.03,2905.33,2847
4556,4850,AMEX,3543.92,1977.18,4646
4557,4851,MasterCard,1500.47,3564.23,9707
4558,4852,MasterCard,4707.34,2269.13,9546
4559,4853,AMEX,9753.08,1659.69,9080
4560,4854,Visa,6814.73,2123.08,7534
4561,4855,MasterCard,7999.78,846.83,6993
4562,4856,MasterCard,1910.8,722.74,3257
4563,4857,MasterCard,5760.39,3114.02,7885
4564,4858,Visa,8890.57,2052.55,4922
4565,4859,MasterCard,8918.66,4708.84,7261
4566,4860,Visa,9815.94,1696.55,4936
4567,4861,MasterCard,8422.43,3213.23,2301
4568,4862,AMEX,8866.29,3500.6,3314
4569,4863,AMEX,2847.54,3942.16,1271
4570,4865,MasterCard,6899.8,2425.69,9773
4571,4866,AMEX,7208.54,3911.87,9546
4572,4867,Visa,9256.53,4344.13,8133
4573,4868,Visa,6014.54,1424.18,8243
4574,4869,MasterCard,4816.76,1210.69,8748
4575,4870,Visa,9409.36,1700.43,243
4576,4871,Visa,2790.59,2952.07,223
4577,4872,MasterCard,5218.06,4162.51,1076
4578,4873,MasterCard,1391.4,3221.11,2874
4579,4874,Visa,8151.58,1011.18,5786
4580,4875,AMEX,6613.3,258.85,7853
4581,4876,Visa,3610.42,2780.78,1535
4582,4877,AMEX,5852.22,3812.98,6173
4583,4878,Visa,7184.61,2526.62,8392
4584,4879,AMEX,8122.22,1832.59,8472
4585,4880,MasterCard,1928.71,989.1,6992
4586,4881,Visa,2733.12,2872.68,4798
4587,4882,MasterCard,5704.82,3057.87,7395
4588,4883,AMEX,7392.6,4172.33,4382
4589,4885,MasterCard,5901.81,2577.01,304
4590,4887,AMEX,8720.31,566.8,6253
4591,4888,Visa,9647.41,1194.41,8164
4592,4889,AMEX,3241.54,3766.48,1908
4593,4890,AMEX,6419.52,2108.03,4442
4594,4891,AMEX,3893.38,2869,73
4595,4892,AMEX,8736.01,4315.43,9340
4596,4893,MasterCard,4677.72,4642.2,6011
4597,4894,MasterCard,9225.16,4642.49,3175
4598,4895,AMEX,5274.18,1775.61,9585
4599,4896,MasterCard,7588.55,3094.04,6181
4600,4897,Visa,4102.11,3108.16,9347
4601,4898,MasterCard,5741.45,1430.19,9994
4602,4899,AMEX,7213.73,2288.43,6203
4603,4901,MasterCard,2568.46,3413.93,9822
4604,4902,Visa,1782.69,2989.52,6715
4605,4903,Visa,4170.35,4540.28,6344
4606,4904,AMEX,6303.61,1248.93,2884
4607,4905,Visa,1973.4,3001.59,2090
4608,4906,AMEX,2347.55,3500.84,7511
4609,4907,AMEX,8083.38,296.97,8317
4610,4908,Visa,4932.52,3181.16,803
4611,4909,AMEX,1802.35,2970.31,3466
4612,4911,MasterCard,5162.99,4924.46,229
4613,4912,MasterCard,3128.59,2037.23,6709
4614,4913,MasterCard,7097.69,871.34,3087
4615,4914,MasterCard,8262.81,2769.8,2853
4616,4915,MasterCard,7973,1796.63,8778
4617,4916,MasterCard,6109.54,1160.99,7368
4618,4917,AMEX,5103.98,1679.6,663
4619,4918,AMEX,9339.88,3670.81,485
4620,4919,MasterCard,2030.53,1497.15,7539
4621,4920,Visa,5598.03,2880.97,6437
4622,4921,Visa,3889.79,2.16,1885
4623,4922,Visa,5008.31,570.66,489
4624,4923,AMEX,6759.12,3727.52,2210
4625,4924,Visa,6201.54,1027.77,3604
4626,4925,MasterCard,7421.65,3967.07,6005
4627,4926,Visa,1164.9,1377.61,755
4628,4927,AMEX,5323.19,1042.73,5776
4629,4928,Visa,7224.49,3437.82,9715
4630,4929,Visa,8150.16,492.6,2647
4631,4930,MasterCard,2026,1813.32,9663
4632,4931,Visa,3853.18,376.99,5914
4633,4932,MasterCard,6266.11,1008.9,4216
4634,4933,AMEX,4467.93,782.8,7500
4635,4934,Visa,4511.54,4040.64,2965
4636,4935,AMEX,2455.56,2893.37,8465
4637,4936,AMEX,2971.99,4102.32,4745
4638,4937,AMEX,3528.26,4967.07,6181
4639,4938,MasterCard,7457.36,2774.31,3540
4640,4939,Visa,4737.78,4801.08,3479
4641,4940,AMEX,2893.03,483.83,524
4642,4941,AMEX,1564.66,581.01,7295
4643,4942,Visa,6052.87,2496.21,3312
4644,4943,AMEX,2849.54,632.13,1238
4645,4944,MasterCard,6308.83,4572.51,1694
4646,4945,AMEX,5907.14,2521.86,2791
4647,4946,Visa,4029.28,4388.69,6080
4648,4947,Visa,3109.05,1096.87,6401
4649,4948,Visa,4930.18,3270.8,5761
4650,4949,AMEX,4021.04,1350.88,7410
4651,4950,Visa,4002.95,2797.74,7773
4652,4951,AMEX,9478.71,4339.82,8335
4653,4952,MasterCard,6314.7,1428.98,1150
4654,4953,AMEX,6942.82,2353.23,3667
4655,4954,MasterCard,2742.97,2567.87,1232
4656,4955,Visa,4602.36,3087.11,7799
4657,4956,MasterCard,3325.86,3995.69,3584
4658,4957,AMEX,9334.05,608.05,3031
4659,4958,MasterCard,5128.26,2678.42,9577
4660,4959,MasterCard,9233.82,710.08,5389
4661,4960,Visa,5520.79,903.58,8183
4662,4961,MasterCard,9774.85,2457.71,1050
4663,4962,AMEX,7207.9,415.71,9197
4664,4963,MasterCard,6232.66,436.76,8614
4665,4964,AMEX,6850.78,896.05,2263
4666,4965,AMEX,1902.62,2361.57,3336
4667,4966,MasterCard,6630.67,916.04,4117
4668,4967,AMEX,3723.29,1893.13,7330
4669,4968,AMEX,7974.55,4342.94,7396
4670,4969,MasterCard,4618.09,4637.44,8885
4671,4970,Visa,8848.95,2765.79,4720
4672,4971,AMEX,4276.47,4938.49,1113
4673,4972,Visa,3554.4,3527.4,3011
4674,4973,MasterCard,5545.68,675.94,6817
4675,4974,Visa,5125.12,3697.12,8668
4676,4975,Visa,1509.14,3323.87,7378
4677,4976,Visa,7915.54,4326.81,5484
4678,4977,AMEX,4518.21,2505.6,225
4679,4979,AMEX,7396.77,1973.99,7416
4680,4980,AMEX,1434.69,86.32,9321
4681,4981,AMEX,3264.67,3011.34,9659
4682,4982,AMEX,2982.74,4747.3,1723
4683,4983,MasterCard,5742.78,828.78,58
4684,4984,Visa,8697.81,860.32,4946
4685,4985,AMEX,5295.86,2054.75,6827
4686,4986,AMEX,3764.13,4217.86,189
4687,4987,AMEX,1919.78,2935.38,9289
4688,4988,Visa,1024.24,2551.03,2723
4689,4989,MasterCard,3544.91,4324.34,3772
4690,4990,Visa,5179.16,1002.83,8462
4691,4991,AMEX,4210.74,4770.14,9809
4692,4992,Visa,5132.53,4813.76,4613
4693,4993,Visa,4957.7,4069.95,2542
4694,4994,Visa,5051.53,1473.53,3625
4695,4995,MasterCard,7037.8,1877.27,7791
4696,4996,AMEX,4347.17,2017.13,7530
4697,4997,MasterCard,8379.59,853.33,8796
4698,4998,MasterCard,8208.84,228.49,9966
4699,4999,Visa,3083.35,325.37,538
4700,5000,AMEX,2015.38,3078.08,1816
