TransactionID,CustomerSK,LoanSK,CardSK,FeedbackSK,TimeSK,Transaction Amount,Account Balance After Transaction,Interest Rate,Credit Card Balance,Rewards Points,Anomaly,Isolation_Forest_Prediction,Model_Anomaly_Flag,Anomaly_Score
3905,3671,3671,3671,3671,4250,4704.94,2331.83,2.63,68.69,9928,1,1,0,0.0213637665023602
3906,3672,3672,3672,3672,4203,3570.03,8207.76,9.63,80.05,9613,1,1,0,0.0500099115985457
3907,3673,3673,3673,3673,4447,1194.5,7819.36,6.18,1064.23,1807,1,1,0,0.127473330433831
3908,3674,3674,3674,3674,4490,3360.72,8295.23,2.14,4029.16,1582,1,1,0,0.114221635147471
3910,3675,3675,3675,3675,4215,3899.15,11970.49,8.92,118.07,7310,1,1,0,0.0446617134401756
3911,3676,3676,3676,3676,4228,2409.81,10599.77,8.66,1004.92,3522,1,1,0,0.104672194695034
3912,3677,3677,3677,3677,4435,2052.75,6452.83,4.91,3688.46,2820,1,1,0,0.163081690686931
3913,3678,3678,3678,3678,4340,55.64,2165.04,1.79,365.86,1624,1,1,0,0.0480280724284837
3914,3679,3679,3679,3679,4397,3265.85,3970.94,4.51,2078.45,5082,1,1,0,0.172983298978973
3915,3680,3680,3680,3680,4342,4146.72,4231.05,7.84,4802.73,5594,1,1,0,0.114342300299144
3916,3681,3681,3681,3681,4305,1448.6,-929.85,6.95,2893.28,8690,1,1,0,0.0930835366981011
3917,3682,3682,3682,3682,4390,68.73,2282.29,8.79,2154.19,5517,1,1,0,0.119448062983714
3918,3683,3683,3683,3683,4370,3878.83,1430.54,7.76,4803.93,473,1,1,0,0.0527141944706628
3919,3684,3684,3684,3684,4470,3181.97,11750.76,3.97,2532.35,2731,1,1,0,0.10954499237513
3920,3685,3685,3685,3685,4363,3886.67,5091.46,4.07,3009.11,7404,1,1,0,0.152187025208653
3921,3686,3686,3686,3686,4344,2696.2,9013.9,6.83,2561.87,9507,1,1,0,0.106245467079603
3922,3687,3687,3687,3687,4545,2310.12,7360.79,3.79,3751.7,9430,1,1,0,0.1098237365233
3923,3688,3688,3688,3688,4508,1104.6,8431.04,8.81,1661.64,5447,1,1,0,0.150668681913178
3924,3689,3689,3689,3689,4304,403.4,4921.07,3.95,760.39,2091,1,1,0,0.105274793350882
3925,3690,3690,3690,3690,4492,2362.51,3792.78,5.4,2359.49,339,1,1,0,0.13489252365398
3926,3691,3691,3691,3691,4331,4343.3,1.68,1.39,3663.47,4907,1,1,0,0.108581477746633
3927,3692,3692,3692,3692,4468,306.14,8547.31,2.06,2333.28,7630,1,1,0,0.109871026106974
3928,3693,3693,3693,3693,4205,4945.58,-2037.47,2.19,1011.7,5197,1,1,0,0.0420952911481929
3929,3694,3694,3694,3694,4337,4735.49,10560.37,4.1,748.57,3329,1,1,0,0.0605794300581065
3930,3695,3695,3695,3695,4451,3207.28,13043.28,2.05,4855.09,6407,1,1,0,0.051785232542317
3931,3696,3696,3696,3696,4218,4571.91,6398.71,5.11,4607.94,2555,1,1,0,0.0938353100243152
3932,3697,3697,3697,3697,4449,2772.1,3876.53,3.42,1554.82,731,1,1,0,0.138065206189154
3933,3698,3698,3698,3698,4303,2028.87,10005.28,3.45,4817.05,8329,1,1,0,0.0677832057744294
3934,3699,3699,3699,3699,4197,2862.74,-2516.01,5.01,3098.36,5382,1,1,0,0.108314808633606
3935,3700,3700,3700,3700,4493,4384.01,10852.24,8.68,1540.61,1968,1,1,0,0.0800387588368744
3936,3701,3701,3701,3701,4444,4788.03,-1364.15,7.86,1524.48,3234,1,1,0,0.0850226448074694
3937,3702,3702,3702,3702,4273,4192.06,3073.7,8.95,4500.17,5575,1,1,0,0.121833048640412
3938,3703,3703,3703,3703,4205,906.61,383.9,9.91,1852.73,4553,1,1,0,0.115979694837887
3939,3704,3704,3704,3704,4492,2962.77,6330.21,1.1,389.47,257,1,1,0,0.0791250005250235
3940,3705,3705,3705,3705,4476,2229.33,2498,7.23,3698.44,5142,1,1,0,0.158632464573313
3941,3706,3706,3706,3706,4285,2411.51,15.89,2.08,735.97,3411,1,1,0,0.123351068562764
3942,3707,3707,3707,3707,4311,2146.91,2737.35,9.43,3455.39,9044,1,1,0,0.137178452326298
3943,3708,3708,3708,3708,4415,347.11,2205.48,3.04,3462.7,3070,1,1,0,0.128373272274167
3944,3709,3709,3709,3709,4218,4231.05,10267.64,4.15,2852.14,5100,1,1,0,0.127126738818956
3945,3710,3710,3710,3710,4265,4892.05,6161.7,9.81,2865.76,8543,1,1,0,0.0935537260226318
3946,3711,3711,3711,3711,4513,1056.57,8534.28,8.8,1751.2,7849,1,1,0,0.126780021109981
3948,3712,3712,3712,3712,4360,2687.48,6608.14,1.42,605.05,5398,1,1,0,0.141555046658832
3949,3713,3713,3713,3713,4223,4483.51,9812.75,8.37,2773.11,3565,1,1,0,0.12530312569341
3950,3714,3714,3714,3714,4451,3523.47,1412.81,1.63,4082.51,6733,1,1,0,0.129271424440027
3951,3715,3715,3715,3715,4494,3750.81,11626.23,8.67,151.22,7844,1,1,0,0.0575280739807722
3952,3716,3716,3716,3716,4377,4760,5182.49,9.32,3544.28,6130,1,1,0,0.104156327663381
3953,3717,3717,3717,3717,4240,3320.75,4062.54,1.21,671.27,8828,1,1,0,0.110305244170936
3954,3718,3718,3718,3718,4198,2273.25,-49.4,2.98,3993.58,3357,1,1,0,0.130824102598486
3955,3719,3719,3719,3719,4322,269.01,6722.18,1.21,4.88,7486,1,1,0,0.0484482156199393
3956,3720,3720,3720,3720,4381,4532.76,10728.82,1.66,383.99,4894,1,1,0,0.068655975043916
3957,3721,3721,3721,3721,4205,2952.74,-772.55,5.81,4109.8,4306,1,1,0,0.101355099634857
3958,3722,3722,3722,3722,4376,3414.76,5900.28,7.57,1347.13,1449,1,1,0,0.139678285952009
3959,3723,3723,3723,3723,4373,2531.43,9094.02,5.32,4468.72,5241,1,1,0,0.113863971148669
3960,3724,3724,3724,3724,4382,1974.18,6123.22,4.47,3905.6,1397,1,1,0,0.131926725405003
3961,3725,3725,3725,3725,4273,2524.4,10172.2,2.86,3206.5,3569,1,1,0,0.143044491329098
3962,3726,3726,3726,3726,4364,252.03,6355.51,3.13,1498.85,4662,1,1,0,0.118554923024819
3963,3727,3727,3727,3727,4281,3991.58,5390.09,6.24,4197.68,4910,1,1,0,0.137734546829733
3965,3728,3728,3728,3728,4251,1669.98,7134.95,4.64,4459.34,3200,1,1,0,0.144967331432221
3966,3729,3729,3729,3729,4222,444.1,8624.53,9.46,3782.1,6455,1,1,0,0.105081688023842
3967,3730,3730,3730,3730,4332,4101.53,-1125.74,1.47,1742.09,8458,1,1,0,0.0884512261690263
3968,3731,3731,3731,3731,4530,850.04,1858.54,8.46,871.66,2651,1,1,0,0.115104925296011
3969,3732,3732,3732,3732,4551,2000.61,11718.02,4.05,2209.06,4120,1,1,0,0.11892978993717
3970,3733,3733,3733,3733,4312,2083.23,7420,8.82,655.29,2427,1,1,0,0.126839723046044
3971,3734,3734,3734,3734,4304,1588.97,7228.14,9.27,2426.3,409,1,1,0,0.122081294263099
3972,3735,3735,3735,3735,4546,4302.03,6524.28,7.3,1134.47,9735,1,1,0,0.077907290735621
3973,3736,3736,3736,3736,4269,3861.19,9779.31,4.2,22.42,8680,1,1,0,0.0477915071052634
3975,3737,3737,3737,3737,4325,1133.33,977.44,5.97,1499.58,6595,1,1,0,0.13070691411796
3976,3738,3738,3738,3738,4554,955.7,5488.8,5.16,3055.56,1986,1,1,0,0.137221874412891
3977,3739,3739,3739,3739,4284,1240.5,5945.44,8.12,1563.78,6330,1,1,0,0.1527876052956
3978,3740,3740,3740,3740,4453,1936.95,545.21,7.94,3422.14,1261,1,1,0,0.125219678300222
3979,3741,3741,3741,3741,4330,2399,11952.32,1.11,3333.91,5034,1,1,0,0.115814325633062
3980,3742,3742,3742,3742,4277,1258.37,6236.25,2.36,125.03,1037,1,1,0,0.0768787792230268
3981,3743,3743,3743,3743,4426,2294.23,7590.66,4.27,3442.53,2601,1,1,0,0.157222920997781
3982,3744,3744,3744,3744,4248,930.06,5095.87,7.05,914.75,5890,1,1,0,0.147732825207351
3983,3745,3745,3745,3745,4526,1352.07,10232.9,3.07,4103.68,2000,1,1,0,0.0934614073591595
3984,3746,3746,3746,3746,4364,1311.11,6690.88,3.91,595.01,3369,1,1,0,0.129047886723056
3985,3747,3747,3747,3747,4249,3638.32,1817.24,5.16,1237.36,4659,1,1,0,0.154425969191895
3986,3748,3748,3748,3748,4358,2297.89,180.02,6.31,2868.25,6514,1,1,0,0.146022314093764
3987,3749,3749,3749,3749,4241,3079.93,9147.82,9.12,2097.95,8034,1,1,0,0.12807985077002
3988,3750,3750,3750,3750,4417,3349.84,523.54,8.24,4957.13,2636,1,1,0,0.0935620893688839
3989,3751,3751,3751,3751,4437,351.89,6151.25,4.23,3598.02,2663,1,1,0,0.115802199480198
3990,3752,3752,3752,3752,4521,3976.24,7053.63,7.91,1101.43,7599,1,1,0,0.111799198194963
3991,3753,3753,3753,3753,4225,1427.02,8612.73,8.49,3666.67,4288,1,1,0,0.147091366223295
3992,3754,3754,3754,3754,4522,2553.67,3673.47,5.7,1781.41,1734,1,1,0,0.163183185798024
3993,3755,3755,3755,3755,4288,1698.55,3098.84,3.66,113.19,136,1,1,0,0.0553355568199988
3994,3756,3756,3756,3756,4258,3870.21,4927.27,9.49,1408.23,3056,1,1,0,0.149046619900669
3995,3757,3757,3757,3757,4330,1149,5157.98,9.66,4705.07,1957,1,1,0,0.120370053909341
3996,3758,3758,3758,3758,4389,4819.19,13426.05,3.02,640.55,49,1,-1,1,-0.024647546025717
3997,3759,3759,3759,3759,4456,2006.61,-212.97,8.07,2861.79,5102,1,1,0,0.140121857288628
3998,3760,3760,3760,3760,4197,3561.06,4499.78,1.38,4887.78,792,1,1,0,0.0836407891904849
3999,3761,3761,3761,3761,4251,3210.82,-2719.09,1.02,2604.03,6816,1,1,0,0.0817104539746508
4000,3762,3762,3762,3762,4329,3715.51,-3300.5,4.16,1650.76,651,1,1,0,0.0438205825298135
4001,3763,3763,3763,3763,4522,2759.84,5676.64,5.16,2992.76,5897,1,1,0,0.176410033045482
4002,3764,3764,3764,3764,4550,1925.14,5378.25,5.92,1282.93,2961,1,1,0,0.170881222973332
4003,3765,3765,3765,3765,4531,906.17,3008.92,4.4,3878.01,2415,1,1,0,0.128125739078069
4004,3766,3766,3766,3766,4299,2602.02,11781.48,2.16,4313.34,5603,1,1,0,0.113382837287487
4005,3767,3767,3767,3767,4361,313.68,1126.18,4.1,1761.34,7807,1,1,0,0.109880903145358
4006,3768,3768,3768,3768,4247,303.53,4107.74,8.4,3864.53,447,1,1,0,0.0749136803153182
4007,3769,3769,3769,3769,4533,3070.83,1505.04,4.02,4176.42,9848,1,1,0,0.0860486430138766
4008,3770,3770,3770,3770,4197,2407.64,3259.01,6.33,2039.87,6625,1,1,0,0.164288661904439
4009,3771,3771,3771,3771,4552,2535.46,6075.45,7.13,4748.82,6555,1,1,0,0.121854860790442
4010,3772,3772,3772,3772,4253,1600.28,2708.9,7.59,3449.04,4085,1,1,0,0.157449961268962
4011,3773,3773,3773,3773,4497,3954.92,3963.85,5.39,2283.13,5527,1,1,0,0.153118012516032
4012,3774,3774,3774,3774,4516,1013.91,-450.31,2.13,3052.53,8511,1,1,0,0.087090447668624
4013,3775,3775,3775,3775,4467,2934.79,-2665.14,9.1,2484.74,2648,1,1,0,0.089393102883342
4014,3776,3776,3776,3776,4380,4303.79,3047.95,3.34,824.9,2020,1,1,0,0.11437475443675
4015,3777,3777,3777,3777,4411,4172.02,3658.38,4.05,2311.39,1895,1,1,0,0.132940948989225
4016,3778,3778,3778,3778,4268,152.85,4853.89,7.96,2788.07,2588,1,1,0,0.117792645263822
4017,3779,3779,3779,3779,4226,1402.14,1844.8,7.87,803,3283,1,1,0,0.129102863636959
4018,3780,3780,3780,3780,4377,3576.52,6017.41,9.07,4458.42,9958,1,1,0,0.0791342698258725
4019,3781,3781,3781,3781,4337,3706.32,4964.9,1.3,2983.32,1339,1,1,0,0.143436516699775
4020,3782,3782,3782,3782,4284,2418.9,7312.78,8.87,2319.28,7988,1,1,0,0.148881348069272
4021,3783,3783,3783,3783,4304,1020.37,5982.15,8.13,3922.31,278,1,1,0,0.0960524927153276
4022,3784,3784,3784,3784,4362,1402.21,3211.8,5.73,3831.29,3379,1,1,0,0.156742251864317
4023,3785,3785,3785,3785,4311,4006.78,11811.58,2.44,1934.69,9107,1,1,0,0.0690878576981112
4024,3786,3786,3786,3786,4503,968.88,118.91,5.9,2233.77,9505,1,1,0,0.0745926450978968
4025,3787,3787,3787,3787,4393,4712.14,2020.96,2.75,2347.7,1562,1,1,0,0.0932546350185199
4026,3788,3788,3788,3788,4354,2509.33,6584.85,9.68,743.58,2284,1,1,0,0.137164368611701
4027,3789,3789,3789,3789,4411,1424.27,3909.67,7.38,3624.83,3721,1,1,0,0.152208301777347
4028,3790,3790,3790,3790,4448,1954.18,4893.6,6.37,885.88,2428,1,1,0,0.153692750698675
4029,3791,3791,3791,3791,4266,1290,3347.01,8.32,361.42,1697,1,1,0,0.103064995259175
4030,3792,3792,3792,3792,4264,1927.83,4313.91,5.79,3357.74,7541,1,1,0,0.154095666872337
4031,3793,3793,3793,3793,4411,662.67,9322.93,1.54,411.52,1951,1,1,0,0.0635977189386432
4032,3794,3794,3794,3794,4390,4117.58,13015.4,3.33,4334.04,7677,1,1,0,0.0614132039466281
4033,3795,3795,3795,3795,4411,4818.65,2183.03,9.84,1655.96,5576,1,1,0,0.102188731622124
4034,3796,3796,3796,3796,4282,3299.11,6525.16,8.66,1163.7,7880,1,1,0,0.136202277353348
4035,3797,3797,3797,3797,4227,4044.82,1368.69,9.35,2138.61,9499,1,1,0,0.10030518093356
4037,3798,3798,3798,3798,4310,323.14,3729.26,3.23,710.4,647,1,1,0,0.0674259249761575
4038,3799,3799,3799,3799,4238,3139.29,-2366.38,1.57,4458.04,6881,1,1,0,0.0612276643416551
4039,3800,3800,3800,3800,4223,4089.72,10231.87,8.4,887.83,5489,1,1,0,0.102672605305711
4040,3801,3801,3801,3801,4343,4173.37,4415.84,2.57,2552.79,6839,1,1,0,0.138152795431268
4041,3802,3802,3802,3802,4319,2668.49,10783.05,4.69,3005.21,4707,1,1,0,0.135941638036269
4042,3803,3803,3803,3803,4245,3114.28,11689.48,3.43,3254.09,7855,1,1,0,0.110749449433285
4043,3804,3804,3804,3804,4289,1847.57,-19.03,9.37,2546.31,911,1,1,0,0.114096761255566
4044,3805,3805,3805,3805,4324,4155.04,2380.8,6.48,1300.91,2763,1,1,0,0.136374009389411
4045,3806,3806,3806,3806,4225,3491.05,6080.7,8.2,352.97,9760,1,1,0,0.0698071020857795
4046,3807,3807,3807,3807,4357,937.5,6916.69,6.42,4717.35,4341,1,1,0,0.108596869935529
4047,3808,3808,3808,3808,4395,1404.4,-1270.84,6.51,3995.12,429,1,1,0,0.0532902717894564
4048,3809,3809,3809,3809,4471,767.76,8067.08,4.45,1380.28,1568,1,1,0,0.105673612082187
4049,3810,3810,3810,3810,4273,2533.56,4553.66,3.15,509.64,5285,1,1,0,0.141693860003007
4050,3811,3811,3811,3811,4264,1019.17,2327.58,4.14,4886.05,8253,1,1,0,0.0831433270265779
4051,3812,3812,3812,3812,4279,802.25,4009.09,3.65,4386.69,1784,1,1,0,0.109608935580574
4052,3813,3813,3813,3813,4310,810.56,2073.96,7.22,3051.69,7835,1,1,0,0.135449911643136
4053,3814,3814,3814,3814,4288,1336.7,5988.42,4.8,2585.34,1468,1,1,0,0.149559001590966
4054,3815,3815,3815,3815,4514,4047.06,-3912.17,5.95,1435.06,2126,1,1,0,0.0699456556161704
4055,3816,3816,3816,3816,4461,4692.07,9390.84,7.94,1755.17,3897,1,1,0,0.0897827791365936
4056,3817,3817,3817,3817,4264,4979.33,5018.78,3.4,4332.8,6883,1,1,0,0.0744578870873525
4057,3818,3818,3818,3818,4542,211,8737.19,4.81,2894.6,5462,1,1,0,0.116072776442024
4060,3819,3819,3819,3819,4401,4944.66,1131.36,2.37,2105.7,3573,1,1,0,0.0884524800987286
4061,3820,3820,3820,3820,4232,4921.8,3205.57,1.57,724.05,9734,1,1,0,0.0443180111152168
4062,3821,3821,3821,3821,4287,4671.19,13542.44,7.77,4716.5,9977,1,-1,1,-0.00954488971104772
4063,3822,3822,3822,3822,4475,80.98,7608.28,3.7,4020.32,2719,1,1,0,0.0772586809956973
4064,3823,3823,3823,3823,4263,781.06,2682.49,4.8,1828.63,6590,1,1,0,0.137288960612208
4065,3824,3824,3824,3824,4317,2766.73,1021.23,7.05,4428.3,2326,1,1,0,0.127738201535376
4066,3825,3825,3825,3825,4221,944.57,6921.07,9.7,1817.6,9638,1,1,0,0.0972124305276405
4067,3826,3826,3826,3826,4405,4275.71,12525.17,8.3,3244.74,1924,1,1,0,0.0709773810893108
4068,3827,3827,3827,3827,4462,3501.69,9826.84,1.52,1568.75,7903,1,1,0,0.113280874764236
4069,3828,3828,3828,3828,4553,928.57,6241.47,3.75,4538.72,2875,1,1,0,0.113269168657971
4070,3829,3829,3829,3829,4256,4093.87,5921.41,1.44,190.75,7370,1,1,0,0.0915788742660625
4071,3830,3830,3830,3830,4420,2496.39,1293,1.56,3398.16,1607,1,1,0,0.14810861526885
4072,3831,3831,3831,3831,4424,3551.46,8944.36,2.15,959.06,9021,1,1,0,0.0822903053846672
4074,3832,3832,3832,3832,4201,2594.08,5418.15,3.08,2906.52,1106,1,1,0,0.151617540372015
4075,3833,3833,3833,3833,4226,3883.93,-1876.99,4.17,3659.33,4038,1,1,0,0.092045344319004
4077,3834,3834,3834,3834,4502,942.25,3189.54,8.18,618.48,1015,1,1,0,0.0935385575687422
4079,3835,3835,3835,3835,4363,3223.91,-1936.11,6.94,4898.75,1322,1,1,0,0.0339570052950625
4080,3836,3836,3836,3836,4414,1029.69,10690.15,4.35,1143.07,4398,1,1,0,0.108908199816464
4081,3837,3837,3837,3837,4344,356.06,8719.61,4.47,3105.44,7012,1,1,0,0.112639091474725
4082,3838,3838,3838,3838,4523,840.59,5724.71,7.08,3338.75,2170,1,1,0,0.137856847555892
4083,3839,3839,3839,3839,4196,1384.88,6915.47,4.46,4046.11,9780,1,1,0,0.092069477477388
4084,3840,3840,3840,3840,4425,191.03,8211.34,5.94,1821.99,5000,1,1,0,0.11469727725452
4086,3841,3841,3841,3841,4487,1160.21,8513.52,5.85,237.12,7328,1,1,0,0.0933783271106354
4087,3842,3842,3842,3842,4433,3697.21,11629.51,7.68,442.57,288,1,1,0,0.0283819794454679
4088,3843,3843,3843,3843,4312,2079.14,6961.12,9,2798.01,507,1,1,0,0.132594150867532
4089,3844,3844,3844,3844,4344,2514.9,7235.55,2.33,1819.51,3871,1,1,0,0.166653881497082
4090,3845,3845,3845,3845,4487,2689.34,3631.47,4.7,4125.91,1824,1,1,0,0.1448841976606
4091,3846,3846,3846,3846,4435,3866.25,10237.75,5.38,2030.1,6752,1,1,0,0.127619010079114
4092,3847,3847,3847,3847,4552,3941.69,-2445.34,9.14,2601.91,2391,1,1,0,0.0875718889849074
4093,3848,3848,3848,3848,4230,714.95,9163.65,3.32,4751.66,8051,1,1,0,0.0653567276786253
4094,3849,3849,3849,3849,4454,1523.68,2324.36,2.49,2660.63,6789,1,1,0,0.154069464918867
4095,3850,3850,3850,3850,4297,2869.46,6988.34,2.27,3982.72,5056,1,1,0,0.156176541963697
4096,3851,3851,3851,3851,4415,1658.73,10773.33,2.39,3814.03,9672,1,1,0,0.0698963965298581
4098,3852,3852,3852,3852,4294,2048.09,4720.54,6.58,2693.86,9607,1,1,0,0.127408769980311
4099,3853,3853,3853,3853,4538,1099.94,7227.64,4.79,743.8,8721,1,1,0,0.110041340654887
4100,3854,3854,3854,3854,4527,725.93,10692.47,8.8,1158.3,7585,1,1,0,0.0856132132841855
4101,3855,3855,3855,3855,4371,1527.1,8215.48,3.68,4816.32,9199,1,1,0,0.0636216203888433
4102,3856,3856,3856,3856,4282,1505.44,6631.71,9.35,837.83,199,1,1,0,0.0833597062989075
4103,3857,3857,3857,3857,4308,495.01,464.92,7.83,4805.21,6712,1,1,0,0.0609152560275809
4104,3858,3858,3858,3858,4310,2924.75,859.7,1.19,3510.56,4361,1,1,0,0.14276817103355
4105,3859,3859,3859,3859,4376,1578.58,7094.11,5.16,4327.26,546,1,1,0,0.103962471542961
4106,3860,3860,3860,3860,4458,874.7,6180.25,8.58,1069.24,9465,1,1,0,0.100169767318458
4107,3861,3861,3861,3861,4531,4094.8,5402.64,4.57,1932.21,4999,1,1,0,0.150818045217226
4108,3862,3862,3862,3862,4205,22.85,3524.81,9.88,4183.09,7562,1,1,0,0.0961639425905781
4109,3863,3863,3863,3863,4221,2276.91,-1984.6,8.62,3928.5,8580,1,1,0,0.0681457731643045
4110,3864,3864,3864,3864,4535,2180.38,11119.13,7.78,3582.17,279,1,1,0,0.0684114770120186
4111,3865,3865,3865,3865,4284,3359.03,4136.32,2.22,1488.24,9924,1,1,0,0.101967794519041
4112,3866,3866,3866,3866,4295,1953.11,6368.13,1.97,2363.81,3827,1,1,0,0.17307273151531
4113,3867,3867,3867,3867,4364,2568.45,5059.39,6.77,2354.5,2205,1,1,0,0.176375526761544
4114,3868,3868,3868,3868,4515,4543.17,4797.71,6.95,4728.81,7790,1,1,0,0.0883251155589039
4115,3869,3869,3869,3869,4480,849.73,3720.66,2.33,3235.29,5913,1,1,0,0.154854717515279
4116,3870,3870,3870,3870,4520,536.48,2393.11,8.69,1711.29,4774,1,1,0,0.133105285607295
4118,3871,3871,3871,3871,4211,3717.08,3381.23,4.75,4437,9969,1,1,0,0.0697971019306036
4119,3872,3872,3872,3872,4407,4599.03,14530.1,6.47,3608.98,1700,1,1,0,0.0263169126391899
4120,3873,3873,3873,3873,4275,4915.95,-3202.93,5.6,3046.69,6541,1,1,0,0.0295761845467654
4121,3874,3874,3874,3874,4505,1928.08,1559.06,1.32,2703.28,9305,1,1,0,0.113717199846884
4123,3875,3875,3875,3875,4330,4524.24,2761.42,8.02,2266.27,2371,1,1,0,0.12152728550033
4124,3876,3876,3876,3876,4404,4304.95,4572.37,5.39,4454.64,8908,1,1,0,0.0995709146892259
4125,3877,3877,3877,3877,4349,1883.45,3803.02,6.5,193.17,3486,1,1,0,0.117494185051798
4126,3878,3878,3878,3878,4468,390.72,6774.42,6.52,1517.81,5544,1,1,0,0.134170250488878
4127,3879,3879,3879,3879,4360,2910.31,12015.57,4.42,3545.13,1057,1,1,0,0.0672317942707733
4128,3880,3880,3880,3880,4349,1350.81,2651.64,1.26,4380.84,1869,1,1,0,0.128494796076561
4129,3881,3881,3881,3881,4429,4543.89,10930.98,8.08,4841.8,2241,1,1,0,0.051850732131893
4130,3882,3882,3882,3882,4547,4032.53,6136.13,5.22,4756.98,1361,1,1,0,0.0856396005123474
4131,3883,3883,3883,3883,4345,4505.86,8973.16,2.25,1879.72,852,1,1,0,0.0774308246381399
4132,3884,3884,3884,3884,4421,413.76,941.65,1.19,4378.75,4733,1,1,0,0.0974995807949416
4133,3885,3885,3885,3885,4411,4324.42,2543.41,1.16,2741.96,6428,1,1,0,0.143882889699235
4134,3886,3886,3886,3886,4526,2969.5,1104.12,1.3,1857,9406,1,1,0,0.110175046379112
4136,3887,3887,3887,3887,4474,1513.3,6796.37,3.08,3038.8,547,1,1,0,0.123846265591862
4137,3888,3888,3888,3888,4432,2288.61,9259.06,3.22,3846.49,6092,1,1,0,0.135081919632004
4138,3889,3889,3889,3889,4547,3141.94,12108.17,6.69,1258.4,2508,1,1,0,0.0902056828767064
4139,3890,3890,3890,3890,4351,1171.31,4040.83,3.17,1979.14,4994,1,1,0,0.164092115379323
4140,3891,3891,3891,3891,4303,1043.14,7035.29,7.07,243.47,1584,1,1,0,0.0830705216436041
4141,3892,3892,3892,3892,4457,4461.88,10242.17,8.41,635.72,3769,1,1,0,0.082827489151207
4142,3893,3893,3893,3893,4280,4227.66,7447.6,4.46,3247.51,7645,1,1,0,0.127942309926996
4143,3894,3894,3894,3894,4485,3836.22,1209.68,7.47,1109,250,1,1,0,0.0922311952658599
4144,3895,3895,3895,3895,4546,3806.84,-3306.35,1.94,2077.89,300,1,1,0,0.0277827869205968
4145,3896,3896,3896,3896,4497,3832.21,8158.85,3.95,2061.46,1905,1,1,0,0.121719539311084
4146,3897,3897,3897,3897,4507,4621.26,7399.48,7.14,3838.27,4852,1,1,0,0.107136864575494
4147,3898,3898,3898,3898,4514,4220.16,12873.52,9.39,2835.1,3533,1,1,0,0.0859318056689181
4148,3899,3899,3899,3899,4506,1948.99,1693.15,6.54,3387.15,8213,1,1,0,0.135193549493315
4149,3900,3900,3900,3900,4529,2361.8,4364.68,4.27,608.77,7488,1,1,0,0.127728441416372
4150,3901,3901,3901,3901,4491,3026.77,8370.52,3.82,3033.61,6973,1,1,0,0.150889562789076
4151,3902,3902,3902,3902,4422,2383.24,5745.31,4.52,3091.23,2611,1,1,0,0.173237037585181
4152,3903,3903,3903,3903,4261,1491.72,5096.77,6.88,2665.4,3670,1,1,0,0.172091019463863
4153,3904,3904,3904,3904,4296,4307.14,4176.48,3.94,505.91,8729,1,1,0,0.0901119233381795
4154,3905,3905,3905,3905,4239,4019.21,-690.53,5.23,3856.71,9300,1,1,0,0.0734615224474312
4155,3906,3906,3906,3906,4550,1955.4,5427.02,7.83,2722.73,7748,1,1,0,0.164154916713183
4156,3907,3907,3907,3907,4191,582.19,658.8,3.14,2710.64,5995,1,1,0,0.134203921760581
4157,3908,3908,3908,3908,4255,34.3,750.09,7.45,4248.44,4281,1,1,0,0.0615143950501557
4158,3909,3909,3909,3909,4547,471.31,6930.69,7.85,1215.69,8867,1,1,0,0.0928499213337423
4159,3910,3910,3910,3910,4360,782.17,2964.97,8.77,2533.69,1581,1,1,0,0.12457282536232
4160,3911,3911,3911,3911,4404,3292.38,7283.03,1.21,3700.89,6804,1,1,0,0.143792624941541
4161,3912,3912,3912,3912,4327,1105.86,6889.97,2.02,4557.92,1206,1,1,0,0.104820393545326
4162,3913,3913,3913,3913,4554,3177.78,13047.79,9.59,4250.76,6050,1,1,0,0.0886192102670265
4163,3914,3914,3914,3914,4370,1648.33,149.62,2.13,3865.03,5584,1,1,0,0.12627108809155
4164,3915,3915,3915,3915,4537,4476.31,-1407.75,5.39,4368.84,1446,1,1,0,0.0644043109201574
4165,3916,3916,3916,3916,4400,2350.69,4171.48,2.5,1338.82,5058,1,1,0,0.170300357752026
4166,3917,3917,3917,3917,4473,3367.52,10407.06,8.31,2229.43,2629,1,1,0,0.128601457522559
4167,3918,3918,3918,3918,4191,2310.12,4780.72,1.87,4899.36,692,1,1,0,0.0973333821002521
4168,3919,3919,3919,3919,4346,4563.57,1430.94,1.77,75.24,8843,1,1,0,0.0388832260394214
4169,3920,3920,3920,3920,4497,3440.18,2483.83,5.54,4950.23,9947,1,1,0,0.0459900686708048
4170,3921,3921,3921,3921,4331,3214.37,4780.63,3.14,524.52,9891,1,1,0,0.0877074650575959
4171,3922,3922,3922,3922,4217,2965.58,5397.21,6.95,4551.94,3006,1,1,0,0.138004892825468
4172,3923,3923,3923,3923,4446,4943.17,-4755.1,7.16,2810.39,9893,1,-1,1,-0.0140679666527191
4173,3924,3924,3924,3924,4489,3426.94,7660.95,6.27,1481.11,7454,1,1,0,0.134212544407926
4174,3925,3925,3925,3925,4437,3773.16,6005.71,8.51,4750.65,3698,1,1,0,0.109895979315298
4175,3926,3926,3926,3926,4525,417.74,1550.71,7.28,3017.94,7696,1,1,0,0.123149368629391
4176,3927,3927,3927,3927,4274,4072.97,7335.93,2.69,4441.74,8405,1,1,0,0.102929887937582
